year,region,county,town,Akce za zruš.Senátu a proti t.,,ods,ksčm,Str.venkova-spoj.občan.síly,Balbínova poetická strana,Republikáni,Republikáni Miroslava Sládka,Nové hnutí,České sociálně demokrat.hnutí,Humanistická aliance,Cesta změny,Strana zdravého rozumu,Česká strana národně sociální,Česká pravice,Volba pro budoucnost,sz,Strana za životní jistoty,"Koalice KDU-ČSL, US-DEU",Naděje,Národně demokratická strana,Moravská demokratická strana,Občanská demokratická aliance,čssd,Sdružení nezávislých,Demokratická liga,Pravý Blok,Strana demokrat.socialismu,Romská občanská iniciativa ČR,voters,votes_ok,votes_all
2002,Středočeský kraj,Mělník,Všestudy,,,24,52,2,1,0,4,,,1,0,0,0,0,2,1,3,18,1,1,,3,36,1,0,0,,,258,150,151
2002,Středočeský kraj,Mělník,Lhota,,,60,20,0,1,0,3,,,0,2,1,1,1,1,5,0,37,1,0,,2,37,10,0,0,,,272,182,184
2002,Středočeský kraj,Mělník,Všetaty,,,238,110,7,6,3,4,,,5,1,0,1,23,0,12,14,106,10,0,,2,271,4,0,8,,,1606,825,829
2002,Středočeský kraj,Mělník,Lhotka,,,34,29,5,2,0,0,,,1,0,0,1,0,0,2,4,9,2,2,,0,38,1,0,0,,,192,130,131
2002,Středočeský kraj,Mělník,Vysoká,,,67,70,9,1,0,5,,,0,2,0,1,0,3,5,4,34,2,1,,2,108,12,1,0,,,600,327,327
2002,Středočeský kraj,Mělník,Liběchov,,,109,89,5,4,0,3,,,0,3,0,2,0,2,7,10,38,3,0,,4,131,11,0,1,,,793,422,423
2002,Středočeský kraj,Mělník,Zálezlice,,,26,20,2,0,0,4,,,0,0,0,0,2,0,3,3,9,0,0,,0,39,8,0,1,,,279,117,117
2002,Středočeský kraj,Mělník,Libiš,,,270,164,4,5,0,9,,,0,4,3,10,1,0,16,7,96,8,0,,5,201,52,0,2,,,1418,857,859
2002,Středočeský kraj,Mělník,Záryby,,,70,54,7,4,3,6,,,0,0,2,5,1,0,4,4,21,18,0,,0,99,9,2,0,,,546,309,310
2002,Středočeský kraj,Mělník,Liblice,,,29,34,5,0,0,5,,,0,0,0,0,0,0,6,1,19,0,0,,1,71,12,0,0,,,371,183,184
2002,Středočeský kraj,Mělník,Zlončice,,,16,22,1,2,0,2,,,0,1,0,1,0,0,1,0,6,1,0,,0,27,3,0,0,,,148,83,83
2002,Středočeský kraj,Mělník,Lobeč,,,21,8,3,0,0,2,,,0,0,0,0,0,0,0,3,0,0,0,,0,16,0,0,0,,,103,53,53
2002,Středočeský kraj,Mělník,Zlosyň,,,36,38,1,2,1,7,,,0,1,0,0,0,0,1,1,13,1,0,,0,40,4,0,0,,,262,146,146
2002,Středočeský kraj,Mělník,Lužec nad Vltavou,,,163,185,3,2,0,6,,,0,0,3,3,0,2,10,3,39,2,0,,0,184,2,0,0,,,1072,607,612
2002,Středočeský kraj,Mělník,Želízy,,,40,39,1,2,0,9,,,1,1,1,4,0,1,6,1,17,2,0,,0,89,3,0,1,,,353,218,219
2002,Středočeský kraj,Mladá Boleslav,Bakov nad Jizerou,,,585,367,12,11,5,60,,,2,7,11,32,0,3,84,41,204,9,1,,9,809,28,0,5,,,3638,2285,2300
2002,Středočeský kraj,Mladá Boleslav,Lipník,,,21,37,3,0,0,5,,,0,0,0,0,0,0,2,1,10,0,0,,0,51,6,0,0,,,191,136,136
2002,Středočeský kraj,Mladá Boleslav,Bělá pod Bezdězem,,,557,328,12,13,1,34,,,2,6,6,19,0,3,56,31,195,10,1,,10,719,31,2,12,,,3860,2048,2060
2002,Středočeský kraj,Mladá Boleslav,Loukov,,,25,10,1,0,0,0,,,0,1,0,1,0,0,3,0,7,1,0,,0,48,0,0,0,,,146,97,97
2002,Středočeský kraj,Mladá Boleslav,Benátky nad Jizerou,,,790,476,15,10,5,42,,,5,5,8,26,3,4,56,24,344,22,3,,13,916,44,4,13,,,5424,2828,2848
2002,Středočeský kraj,Mladá Boleslav,Loukovec,,,41,15,1,1,1,2,,,0,1,0,0,0,2,0,1,22,1,0,,2,51,5,0,0,,,203,146,146
2002,Středočeský kraj,Mladá Boleslav,Bezno,,,103,96,9,0,0,5,,,0,0,0,5,0,0,9,4,50,3,0,,1,132,7,0,0,,,702,424,424
2002,Středočeský kraj,Mladá Boleslav,Luštěnice,,,111,131,9,0,2,10,,,0,1,0,3,0,0,24,3,51,4,4,,3,210,8,1,0,,,1118,575,579
2002,Středočeský kraj,Mladá Boleslav,Bílá Hlína,,,16,9,0,0,1,0,,,0,0,0,0,0,0,3,0,5,0,0,,0,25,0,0,0,,,82,59,59
2002,Středočeský kraj,Mladá Boleslav,Mečeříž,,,47,24,4,0,0,0,,,0,1,1,0,0,0,1,0,19,0,0,,0,55,10,1,1,,,303,164,164
2002,Středočeský kraj,Mladá Boleslav,Bítouchov,,,39,35,3,0,0,1,,,0,0,2,0,0,0,3,0,7,1,0,,0,48,7,0,0,,,218,146,148
2002,Středočeský kraj,Mladá Boleslav,Mladá Boleslav,,,5883,2775,41,96,21,274,,,34,31,28,124,6,21,559,194,2252,99,26,,65,6012,275,14,56,,,34863,18886,18965
2002,Středočeský kraj,Mladá Boleslav,Boreč,,,11,48,1,0,1,2,,,0,0,0,0,0,1,4,0,6,0,2,,0,51,0,2,0,,,209,129,129
2002,Středočeský kraj,Mladá Boleslav,Mnichovo Hradiště,,,1081,582,21,32,7,55,,,7,15,10,28,0,7,113,32,474,24,7,,12,1335,68,0,18,,,6852,3928,3949
2002,Středočeský kraj,Mladá Boleslav,Boseň,,,35,28,7,1,0,2,,,1,1,0,1,1,0,6,3,27,0,0,,0,61,5,0,3,,,301,182,183
2002,Středočeský kraj,Mladá Boleslav,Mohelnice n.Jizerou,,,15,7,0,0,0,0,,,0,0,0,0,0,0,0,0,5,0,0,,0,16,2,0,0,,,63,45,45
2002,Středočeský kraj,Mladá Boleslav,Bradlec,,,121,28,0,2,0,1,,,1,0,0,1,0,0,11,0,39,1,0,,1,67,8,0,1,,,368,282,282
2002,Středočeský kraj,Mladá Boleslav,Mukařov,,,19,9,2,1,0,2,,,0,0,0,0,0,0,4,0,25,0,0,,1,45,2,0,0,,,151,110,110
2002,Středočeský kraj,Mladá Boleslav,Branžež,,,22,15,2,0,0,1,,,0,0,0,0,0,0,6,2,9,2,1,,0,43,2,0,0,,,168,105,106
2002,Středočeský kraj,Mladá Boleslav,Němčice,,,25,11,1,1,0,0,,,0,0,0,0,0,0,1,0,25,0,0,,0,27,0,0,0,,,124,91,91
2002,Středočeský kraj,Mladá Boleslav,Brodce,,,147,73,3,0,1,9,,,0,0,0,10,0,0,7,8,33,2,2,,2,128,2,0,1,,,790,428,433
2002,Středočeský kraj,Mladá Boleslav,Nemyslovice,,,16,17,2,0,0,3,,,0,1,0,0,0,0,0,0,3,0,0,,0,24,0,0,1,,,106,67,67
2002,Středočeský kraj,Mladá Boleslav,Březina,,,50,29,1,0,0,2,,,1,0,0,0,0,0,6,0,14,1,0,,2,52,7,0,0,,,261,165,166
2002,Středočeský kraj,Mladá Boleslav,Nepřevázka,,,53,35,5,2,0,4,,,1,0,0,1,0,1,5,0,12,1,0,,1,59,3,0,0,,,275,183,183
2002,Středočeský kraj,Mladá Boleslav,Březno,,,49,42,3,4,1,4,,,2,0,0,1,0,1,12,2,34,1,0,,1,110,2,1,0,,,483,270,271
2002,Středočeský kraj,Mladá Boleslav,Neveklovice,,,5,0,1,0,0,1,,,0,0,1,0,0,0,0,0,5,0,0,,0,6,0,0,0,,,27,19,19
2002,Středočeský kraj,Mladá Boleslav,Březovice,,,12,29,2,0,0,0,,,0,2,1,1,0,0,1,5,8,0,0,,2,38,1,0,4,,,223,106,107
2002,Středočeský kraj,Mladá Boleslav,Niměřice,,,33,18,2,0,3,0,,,0,0,0,0,0,0,3,0,12,2,4,,0,24,18,0,0,,,212,119,121
2002,Středočeský kraj,Mladá Boleslav,Bukovno,,,76,46,2,0,0,6,,,0,0,0,3,0,0,2,3,22,0,0,,1,114,13,0,0,,,439,288,289
2002,Středočeský kraj,Mladá Boleslav,Nová Telib,,,24,5,2,0,0,4,,,0,0,0,0,0,0,5,2,7,0,0,,0,32,3,0,2,,,131,86,86
2002,Středočeský kraj,Mladá Boleslav,Ctiměřice,,,16,3,4,0,1,0,,,0,0,0,0,0,0,3,0,6,0,0,,0,12,9,0,0,,,81,54,54
2002,Středočeský kraj,Mladá Boleslav,Nová Ves u Bakova,,,38,32,1,0,0,1,,,1,0,0,0,0,0,5,3,7,0,0,,1,35,3,0,1,,,188,128,128
2002,Středočeský kraj,Mladá Boleslav,Čachovice,,,65,84,9,2,2,9,,,1,0,0,0,0,0,7,0,18,1,1,,4,128,7,0,0,,,640,338,342
2002,Středočeský kraj,Mladá Boleslav,Obrubce,,,32,17,0,0,0,0,,,0,0,0,0,0,0,3,0,14,0,0,,0,45,2,0,4,,,157,117,119
2002,Středočeský kraj,Mladá Boleslav,Čistá,,,95,63,7,0,0,7,,,1,0,0,0,0,0,8,2,38,0,0,,0,104,1,1,1,,,496,328,328
2002,Středočeský kraj,Mladá Boleslav,Obruby,,,32,22,1,1,0,2,,,0,0,0,0,0,1,1,1,10,1,1,,0,36,3,0,0,,,163,112,112
2002,Středočeský kraj,Mladá Boleslav,Dalovice,,,28,19,1,0,1,0,,,0,0,0,1,0,0,3,0,8,0,0,,0,34,1,0,0,,,144,96,96
2002,Středočeský kraj,Mladá Boleslav,Pěčice,,,27,15,1,0,2,0,,,0,0,0,1,0,2,4,0,9,0,0,,0,20,2,0,0,,,106,83,84
2002,Středočeský kraj,Mladá Boleslav,Dlouhá Lhota,,,54,21,5,1,0,7,,,0,0,0,0,0,1,4,4,17,1,0,,0,36,4,0,0,,,251,155,155
2002,Středočeský kraj,Mladá Boleslav,Pětikozly,,,14,9,0,0,0,0,,,0,0,0,0,0,0,0,0,5,0,1,,0,8,2,0,0,,,64,39,39
2002,Středočeský kraj,Mladá Boleslav,Dobrovice,,,383,222,16,4,0,20,,,3,1,5,10,0,1,37,48,169,7,1,,4,534,17,2,3,,,2455,1487,1494
2002,Středočeský kraj,Mladá Boleslav,Petkovy,,,27,30,1,0,0,1,,,0,0,1,2,0,0,1,2,6,0,0,,0,44,3,0,0,,,170,118,118
2002,Středočeský kraj,Mladá Boleslav,Dobšín,,,42,27,0,0,0,1,,,0,0,0,6,0,0,1,3,4,1,0,,1,50,2,0,0,,,183,138,138
2002,Středočeský kraj,Mladá Boleslav,Písková Lhota,,,83,48,6,1,1,9,,,0,2,0,2,0,1,10,2,24,0,0,,2,92,2,0,2,,,421,287,289
2002,Středočeský kraj,Mladá Boleslav,Dolní Bousov,,,306,187,18,4,2,22,,,1,1,10,8,0,5,33,20,106,6,1,,6,348,9,2,2,,,1825,1097,1098
2002,Středočeský kraj,Mladá Boleslav,Plazy,,,41,33,0,0,0,3,,,0,0,0,0,0,0,2,2,12,1,0,,0,56,1,0,0,,,280,151,151
2002,Středočeský kraj,Mladá Boleslav,Dolní Krupá,,,11,23,2,1,0,0,,,1,0,0,0,0,0,2,0,2,0,0,,0,24,0,0,0,,,125,66,66
2002,Středočeský kraj,Mladá Boleslav,Plužná,,,24,15,2,0,1,0,,,0,1,0,0,0,0,4,3,7,0,0,,0,30,9,1,0,,,156,97,99
2002,Středočeský kraj,Mladá Boleslav,Dolní Slivno,,,27,28,4,1,1,2,,,0,0,0,2,0,0,2,1,11,3,0,,1,56,4,0,1,,,245,144,144
2002,Středočeský kraj,Mladá Boleslav,Prodašice,,,4,7,5,0,0,0,,,0,0,0,0,0,0,2,0,1,0,0,,0,15,0,0,0,,,68,34,34
2002,Středočeský kraj,Mladá Boleslav,Dolní Stakory,,,30,12,0,2,0,0,,,3,0,2,0,0,0,1,1,28,0,0,,0,38,0,0,0,,,164,117,117
2002,Středočeský kraj,Mladá Boleslav,Předměřice n.Jizerou,,,69,39,0,0,0,1,,,0,0,1,0,0,1,4,4,29,0,1,,1,78,4,0,0,,,471,232,234
2002,Středočeský kraj,Mladá Boleslav,Domousnice,,,30,30,7,0,0,0,,,0,0,0,0,1,0,3,0,10,1,0,,0,48,5,0,0,,,197,135,135
2002,Středočeský kraj,Mladá Boleslav,Přepeře,,,13,16,0,0,0,0,,,1,0,0,0,0,0,2,0,5,0,0,,0,38,4,0,0,,,96,79,82
2002,Středočeský kraj,Mladá Boleslav,Doubravička,,,10,7,0,0,0,0,,,0,1,2,1,0,0,3,1,0,1,0,,0,23,1,0,2,,,65,52,52
2002,Středočeský kraj,Mladá Boleslav,Ptýrov,,,19,6,0,0,0,1,,,0,0,0,1,0,0,4,2,11,0,0,,0,24,5,0,0,,,136,73,74
2002,Středočeský kraj,Mladá Boleslav,Hlavenec,,,45,28,2,2,1,5,,,0,0,1,0,0,4,2,1,16,0,0,,0,44,6,1,1,,,232,159,162
2002,Středočeský kraj,Mladá Boleslav,Rabakov,,,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,4,0,0,,0,9,0,0,0,,,29,22,22
2002,Středočeský kraj,Mladá Boleslav,Horky nad Jizerou,,,48,40,3,1,2,2,,,0,0,0,1,0,0,2,3,23,0,1,,0,72,5,1,0,,,311,204,204
2002,Středočeský kraj,Mladá Boleslav,Rohatsko,,,37,11,1,0,0,0,,,0,0,1,0,0,1,2,10,13,0,0,,0,17,2,0,0,,,116,95,96
2002,Středočeský kraj,Mladá Boleslav,Horní Bukovina,,,25,9,1,0,0,1,,,0,0,1,0,0,0,7,0,13,0,0,,0,37,0,0,0,,,171,94,94
2002,Středočeský kraj,Mladá Boleslav,Rokytá,,,23,35,0,0,0,0,,,0,0,0,1,0,0,2,2,2,0,0,,0,23,0,0,0,,,150,88,88
2002,Středočeský kraj,Mladá Boleslav,Horní Slivno,,,16,7,4,0,0,2,,,1,1,0,0,0,2,3,3,7,0,0,,0,31,1,0,0,,,165,78,79
2002,Středočeský kraj,Mladá Boleslav,Rokytovec,,,13,27,2,1,0,1,,,0,0,0,1,0,0,4,2,5,1,1,,0,15,2,0,0,,,93,75,76
2002,Středočeský kraj,Mladá Boleslav,Hrdlořezy,,,79,51,0,2,1,2,,,0,1,0,1,0,0,2,4,16,0,0,,2,81,6,0,4,,,418,252,252
2002,Středočeský kraj,Mladá Boleslav,Řepov,,,80,36,3,0,1,2,,,0,0,4,2,0,0,14,14,30,0,3,,0,103,4,0,0,,,458,296,296
2002,Středočeský kraj,Mladá Boleslav,Hrušov,,,15,29,3,0,0,1,,,0,0,0,0,0,0,0,1,15,0,0,,0,36,1,0,0,,,135,101,101
2002,Středočeský kraj,Mladá Boleslav,Řitonice,,,20,7,1,1,0,0,,,0,0,0,0,0,0,0,1,3,0,0,,0,7,4,0,0,,,59,44,44
2002,Středočeský kraj,Mladá Boleslav,Husí Lhota,,,31,7,4,1,0,0,,,0,0,0,0,0,0,2,1,6,0,0,,0,22,1,0,0,,,100,75,75
2002,Středočeský kraj,Mladá Boleslav,Sedlec,,,19,17,1,2,1,5,,,0,0,0,0,0,0,0,0,22,1,1,,0,23,2,0,0,,,145,94,94
2002,Středočeský kraj,Mladá Boleslav,Charvatce,,,15,25,3,0,0,1,,,0,1,0,3,0,0,1,1,17,0,0,,0,30,1,0,0,,,142,98,98
2002,Středočeský kraj,Mladá Boleslav,Semčice,,,68,41,9,1,0,1,,,0,0,0,1,0,0,17,2,20,1,0,,0,59,4,0,1,,,373,225,228
2002,Středočeský kraj,Mladá Boleslav,Chocnějovice,,,31,62,6,0,1,6,,,0,0,2,1,0,0,1,3,22,0,1,,0,55,3,0,2,,,307,196,199
2002,Středočeský kraj,Mladá Boleslav,Sezemice,,,20,15,2,0,0,0,,,0,0,1,0,0,0,1,1,7,0,0,,0,26,1,0,0,,,87,74,74
2002,Středočeský kraj,Mladá Boleslav,Chotětov,,,75,91,9,1,1,4,,,0,1,0,1,0,1,14,5,42,3,0,,1,82,4,0,2,,,611,337,337
2002,Středočeský kraj,Mladá Boleslav,Skalsko,,,45,26,6,2,1,1,,,0,0,1,0,0,0,2,1,12,0,0,,0,60,6,0,0,,,271,163,164
2002,Středočeský kraj,Mladá Boleslav,Chudíř,,,13,9,3,2,0,2,,,0,0,0,0,0,0,4,3,7,0,0,,0,38,2,0,0,,,127,83,83
2002,Středočeský kraj,Mladá Boleslav,Skorkov,,,53,19,3,2,0,0,,,0,0,0,3,0,0,2,1,26,2,1,,0,67,13,0,0,,,291,192,193
2002,Středočeský kraj,Mladá Boleslav,Jabkenice,,,45,35,0,0,0,3,,,0,0,0,4,0,0,9,1,24,0,0,,0,62,1,0,0,,,312,184,186
2002,Středočeský kraj,Mladá Boleslav,Smilovice,,,67,33,3,1,0,5,,,0,1,2,0,0,0,11,4,31,1,0,,1,90,1,0,0,,,487,251,253
2002,Středočeský kraj,Mladá Boleslav,Jivina,,,53,39,2,0,0,1,,,0,0,1,2,0,1,7,0,23,2,0,,2,75,9,0,0,,,304,217,217
2002,Středočeský kraj,Mladá Boleslav,Sojovice,,,52,16,3,2,0,1,,,0,0,0,0,0,1,11,1,22,1,0,,0,62,8,0,0,,,329,180,182
2002,Středočeský kraj,Mladá Boleslav,Jizerní Vtelno,,,29,25,3,1,0,4,,,3,0,0,1,0,0,4,2,24,0,0,,0,74,2,2,2,,,266,176,177
2002,Středočeský kraj,Mladá Boleslav,Sovínky,,,43,29,4,0,2,7,,,0,0,2,0,0,0,3,3,10,1,0,,2,49,4,1,0,,,245,160,162
2002,Středočeský kraj,Mladá Boleslav,Josefův Důl,,,42,20,0,0,0,5,,,0,0,2,1,0,0,2,2,10,0,0,,0,48,39,0,0,,,317,171,171
2002,Středočeský kraj,Mladá Boleslav,Strašnov,,,24,8,2,0,0,4,,,0,0,0,2,0,0,5,11,10,0,0,,2,45,5,0,0,,,189,118,118
2002,Středočeský kraj,Mladá Boleslav,Katusice,,,68,57,5,1,0,8,,,2,3,1,2,1,2,23,3,33,2,1,,1,115,7,0,1,,,595,336,338
2002,Středočeský kraj,Mladá Boleslav,Strážiště,,,7,23,0,0,0,0,,,0,0,0,0,0,0,1,0,2,0,0,,1,29,1,0,0,,,73,64,66
2002,Středočeský kraj,Mladá Boleslav,Klášter Hradiště/J.,,,77,67,2,0,0,6,,,0,1,1,1,0,0,6,5,29,2,0,,1,101,1,0,1,,,517,301,303
2002,Středočeský kraj,Mladá Boleslav,Strenice,,,16,27,6,1,3,1,,,0,0,0,1,0,0,1,0,10,0,0,,1,24,2,0,0,,,135,93,93
2002,Středočeský kraj,Mladá Boleslav,Kluky,,,10,1,1,0,0,1,,,0,0,0,1,0,0,2,1,5,0,0,,1,12,2,0,0,,,49,37,37
2002,Středočeský kraj,Mladá Boleslav,Sudoměř,,,9,9,0,0,0,0,,,0,0,0,0,0,0,1,0,5,0,0,,0,27,1,0,1,,,62,53,53
2002,Středočeský kraj,Mladá Boleslav,Kněžmost,,,202,126,10,6,0,6,,,1,1,2,4,0,1,23,14,68,2,1,,5,232,33,0,5,,,1217,742,746
2002,Středočeský kraj,Mladá Boleslav,Sudovo Hlavno,,,70,29,7,0,0,1,,,1,0,3,0,0,0,2,0,29,5,0,,2,57,7,0,0,,,332,213,214
2002,Středočeský kraj,Mladá Boleslav,Kobylnice,,,7,12,7,0,0,5,,,0,0,0,0,0,0,0,1,1,1,0,,0,7,0,0,0,,,50,41,41
2002,Středočeský kraj,Mladá Boleslav,Sukorady,,,43,17,2,1,0,9,,,0,0,0,0,0,0,1,4,16,0,0,,0,60,2,0,0,,,220,155,155
2002,Středočeský kraj,Mladá Boleslav,Kochánky,,,65,38,3,0,0,3,,,0,0,2,0,0,1,6,1,12,0,0,,0,77,7,0,0,,,308,215,217
2002,Středočeský kraj,Mladá Boleslav,Tuřice,,,41,7,2,1,0,0,,,0,0,0,0,0,1,1,1,15,0,0,,1,35,0,1,2,,,191,108,108
2002,Středočeský kraj,Mladá Boleslav,Kolomuty,,,35,31,3,0,0,7,,,1,0,0,0,0,0,3,0,6,0,0,,0,26,0,0,0,,,152,112,112
2002,Středočeský kraj,Mladá Boleslav,Ujkovice,,,7,20,3,2,0,2,,,0,0,0,0,0,0,4,0,3,0,0,,1,17,0,0,0,,,81,59,59
2002,Středočeský kraj,Mladá Boleslav,Koryta,,,11,7,3,0,0,1,,,0,0,1,0,0,0,2,1,2,0,0,,0,13,2,0,0,,,58,43,43
2002,Středočeský kraj,Mladá Boleslav,Velké Všelisy,,,17,54,2,0,0,0,,,0,1,1,3,0,0,4,2,13,0,0,,0,85,3,0,0,,,269,185,185
2002,Středočeský kraj,Mladá Boleslav,Kosmonosy,,,542,277,4,7,8,29,,,3,2,6,14,2,3,50,14,242,10,0,,10,588,35,1,11,,,3007,1858,1868
2002,Středočeský kraj,Mladá Boleslav,Veselice,,,5,14,4,0,0,3,,,1,0,1,0,0,0,2,1,10,0,0,,0,21,1,0,0,,,86,63,63
2002,Středočeský kraj,Mladá Boleslav,Kosořice,,,44,29,0,1,0,3,,,0,3,0,2,0,1,5,1,22,0,0,,0,66,0,0,1,,,292,178,182
2002,Středočeský kraj,Mladá Boleslav,Vinařice,,,26,33,1,3,1,0,,,0,0,0,3,0,0,0,6,11,2,0,,1,33,1,0,0,,,195,121,124
2002,Středočeský kraj,Mladá Boleslav,Kostelní Hlavno,,,45,39,2,0,2,1,,,0,0,0,0,0,0,1,3,19,2,1,,0,62,8,0,3,,,284,188,189
2002,Středočeský kraj,Mladá Boleslav,Vinec,,,32,25,0,0,3,7,,,0,0,0,3,0,0,4,1,11,1,0,,1,42,0,0,0,,,206,130,130
2002,Středočeský kraj,Mladá Boleslav,Košátky,,,20,17,2,0,0,0,,,0,0,0,1,0,0,1,0,11,0,0,,0,21,6,0,3,,,124,82,82
2002,Středočeský kraj,Mladá Boleslav,Vlkava,,,49,39,3,2,0,1,,,0,0,0,1,0,1,10,0,12,0,0,,0,70,2,0,0,,,293,190,190
2002,Středočeský kraj,Mladá Boleslav,Kováň,,,16,15,1,2,0,2,,,0,0,0,0,0,0,1,1,5,1,0,,0,33,1,0,0,,,109,78,78
2002,Středočeský kraj,Mladá Boleslav,Vrátno,,,23,18,0,0,2,1,,,0,0,0,0,0,1,2,1,2,0,0,,1,19,1,0,0,,,111,71,72
2002,Středočeský kraj,Mladá Boleslav,Kovanec,,,8,17,2,0,0,1,,,0,0,0,0,0,1,2,1,10,0,0,,0,31,0,0,0,,,101,73,74
2002,Středočeský kraj,Mladá Boleslav,Všejany,,,61,77,3,0,3,1,,,0,0,1,2,0,0,4,4,21,2,1,,3,92,7,0,0,,,492,282,286
2002,Středočeský kraj,Mladá Boleslav,Krásná Ves,,,20,18,1,0,0,0,,,0,0,0,0,0,0,2,0,14,0,0,,0,32,0,0,0,,,153,87,88
2002,Středočeský kraj,Mladá Boleslav,Zdětín,,,59,56,3,0,0,6,,,0,1,0,0,0,0,6,2,12,0,0,,0,50,3,0,1,,,321,199,200
2002,Středočeský kraj,Mladá Boleslav,Krnsko,,,64,37,8,0,1,3,,,0,1,1,2,0,2,5,3,27,3,1,,1,67,8,0,1,,,380,235,236
2002,Středočeský kraj,Mladá Boleslav,Žďár,,,155,81,8,1,1,11,,,6,0,2,3,0,2,10,9,65,5,1,,2,263,6,2,3,,,972,636,639
2002,Středočeský kraj,Mladá Boleslav,Kropáčova Vrutice,,,53,73,7,0,0,3,,,0,1,0,0,0,0,4,2,32,1,0,,2,81,6,0,0,,,581,265,266
2002,Středočeský kraj,Mladá Boleslav,Žerčice,,,42,37,2,0,0,5,,,2,0,0,0,0,0,1,0,16,0,0,,0,36,4,0,0,,,250,145,147
2002,Středočeský kraj,Mladá Boleslav,Ledce,,,40,51,0,0,1,4,,,0,0,0,1,0,1,4,6,16,1,0,,1,37,4,0,0,,,254,167,167
2002,Středočeský kraj,Mladá Boleslav,Židněves,,,29,26,0,1,0,0,,,0,0,0,0,0,0,3,4,13,0,0,,0,40,1,0,0,,,176,117,117
2002,Středočeský kraj,Mladá Boleslav,Lhotky,,,8,10,1,0,0,2,,,0,0,1,0,0,0,2,0,8,1,0,,0,16,0,0,0,,,96,49,51
2002,Středočeský kraj,Nymburk,Běrunice,,,88,64,6,3,0,12,,,1,0,0,0,0,2,11,5,25,2,0,,1,189,10,0,7,,,702,426,429
2002,Středočeský kraj,Nymburk,Milovice,,,352,207,3,8,3,11,,,2,7,3,6,0,6,53,26,175,6,1,,5,511,106,1,9,,,3317,1501,1508
2002,Středočeský kraj,Nymburk,Bobnice,,,76,79,9,2,0,7,,,0,2,2,0,0,2,10,0,42,0,0,,0,128,13,0,6,,,596,378,378
2002,Středočeský kraj,Nymburk,Netřebice,,,50,25,0,2,0,3,,,0,0,0,0,0,1,3,3,14,5,0,,0,21,4,0,0,,,175,131,132
2002,Středočeský kraj,Nymburk,Bříství,,,31,28,0,0,0,1,,,0,0,0,0,0,0,1,0,7,2,1,,0,65,10,0,0,,,233,146,146
2002,Středočeský kraj,Nymburk,Nový Dvůr,,,2,14,3,0,0,4,,,0,0,1,0,0,0,0,0,5,0,0,,0,27,1,0,0,,,58,57,57
2002,Středočeský kraj,Nymburk,Budiměřice,,,63,61,2,0,0,1,,,0,0,0,2,0,0,8,1,26,1,0,,0,84,2,0,7,,,450,258,259
2002,Středočeský kraj,Nymburk,Nymburk,,,1791,1131,21,47,4,38,,,6,29,12,23,2,12,180,63,814,41,5,,21,2155,97,1,34,,,11854,6527,6553
2002,Středočeský kraj,Nymburk,Černíky,,,6,13,0,0,0,0,,,0,0,1,0,0,0,1,1,5,1,0,,0,18,2,0,0,,,80,48,51
2002,Středočeský kraj,Nymburk,Odřepsy,,,48,27,3,0,1,2,,,0,0,0,2,0,2,5,1,15,1,0,,0,55,0,0,0,,,222,162,162
2002,Středočeský kraj,Nymburk,Čilec,,,29,32,1,1,0,1,,,3,1,0,1,0,0,2,3,8,0,0,,0,38,8,0,0,,,168,128,129
2002,Středočeský kraj,Nymburk,Okřínek,,,23,21,2,0,0,4,,,0,0,0,0,0,1,1,1,5,0,1,,0,32,3,0,0,,,133,94,95
2002,Středočeský kraj,Nymburk,Činěves,,,43,49,3,1,0,1,,,0,0,2,1,0,1,5,1,42,0,0,,0,65,1,0,1,,,381,216,216
2002,Středočeský kraj,Nymburk,Opočnice,,,48,37,2,2,1,2,,,0,0,0,1,0,0,4,1,28,1,1,,1,47,10,0,1,,,331,187,189
2002,Středočeský kraj,Nymburk,Dlouhopolsko,,,37,26,1,3,1,4,,,0,0,1,0,0,0,2,1,12,0,0,,1,58,3,0,0,,,194,150,150
2002,Středočeský kraj,Nymburk,Opolany,,,126,91,9,0,0,5,,,0,1,0,0,0,2,6,6,42,0,0,,0,147,5,0,3,,,656,443,449
2002,Středočeský kraj,Nymburk,Dobšice,,,29,29,0,0,0,1,,,1,0,0,0,0,0,0,0,8,0,0,,1,39,6,0,1,,,161,115,115
2002,Středočeský kraj,Nymburk,Oseček,,,15,12,1,0,0,0,,,0,0,0,0,0,0,0,2,14,0,0,,0,19,3,0,0,,,98,66,67
2002,Středočeský kraj,Nymburk,Dvory,,,38,64,3,2,2,2,,,0,2,0,1,0,1,4,17,27,1,0,,1,86,3,0,0,,,427,254,255
2002,Středočeský kraj,Nymburk,Oskořínek,,,40,57,9,2,1,0,,,0,0,0,1,0,0,9,5,36,1,0,,0,81,9,0,0,,,400,251,252
2002,Středočeský kraj,Nymburk,Dymokury,,,82,61,8,3,0,4,,,0,0,1,0,0,0,5,1,42,1,0,,2,98,4,0,0,,,597,312,312
2002,Středočeský kraj,Nymburk,Ostrá,,,68,30,4,0,0,2,,,2,3,0,1,0,0,7,3,33,0,0,,0,62,5,0,2,,,326,222,222
2002,Středočeský kraj,Nymburk,Hořany,,,11,13,1,0,0,0,,,0,0,1,0,0,0,0,0,7,0,0,,0,21,4,0,1,,,79,59,59
