year,region,county,town,kdúčsl,ods,ksčm,Folklor i Společnost,Balbínova poetická strana,4 VIZE-www.4vize.cz,SNK Evropští demokraté,Helax-Ostrava se baví,Strana zdravého rozumu,Liberální reformní strana,Národní strana,Koruna Česká (monarch.strana),-,NEZ.DEMOKRATÉ(předs.V.Železný),Česká pravice,Unie svobody-Demokratická unie,Humanistická strana,sz,Nezávislí,Česká str.národ.socialistická,Právo a Spravedlnost,STRANA ROVNOST ŠANCÍ,čssd,České hnutí za národní jednotu,Pravý Blok,Moravané,Koalice pro Českou republiku,voters,votes_ok,votes_all
2006,Zlínský kraj,Uherské Hradiště,Tučapy,28,34,17,,0,1,2,,0,,1,1,,0,0,0,,8,2,,0,1,41,,1,0,2,189,139,139
2006,Zlínský kraj,Uherské Hradiště,Tupesy,94,167,94,,0,0,22,,2,,0,0,,0,1,3,,38,6,,1,2,172,,6,18,0,889,626,626
2006,Zlínský kraj,Uherské Hradiště,Uherské Hradiště,1473,5145,1581,,5,1,465,,59,,7,13,,31,1,37,,823,57,,8,14,4732,,39,100,3,21593,14594,14630
2006,Zlínský kraj,Uherské Hradiště,Uherský Brod,1370,3010,1000,,7,0,166,,22,,7,8,,35,0,17,,443,29,,10,11,3206,,13,61,4,14045,9419,9443
2006,Zlínský kraj,Uherské Hradiště,Uherský Ostroh,304,610,306,,0,0,57,,5,,1,5,,10,0,3,,99,8,,2,4,822,,2,28,3,3585,2269,2277
2006,Zlínský kraj,Uherské Hradiště,Újezdec,30,30,25,,0,0,0,,0,,0,0,,0,0,0,,8,0,,0,0,43,,2,2,0,188,140,141
2006,Zlínský kraj,Uherské Hradiště,Vápenice,31,13,10,,0,0,2,,1,,3,0,,0,0,0,,5,0,,1,0,39,,2,0,0,158,107,107
2006,Zlínský kraj,Uherské Hradiště,Vážany,60,45,23,,1,0,8,,1,,1,1,,2,0,3,,14,5,,0,1,79,,0,6,0,347,250,252
2006,Zlínský kraj,Uherské Hradiště,Velehrad,197,205,116,,1,0,21,,2,,0,2,,7,0,1,,21,4,,0,1,152,,3,7,0,911,740,741
2006,Zlínský kraj,Uherské Hradiště,Veletiny,86,61,38,,0,1,2,,1,,0,0,,0,0,0,,11,0,,0,0,120,,0,6,0,454,326,326
2006,Zlínský kraj,Uherské Hradiště,Vlčnov,338,502,173,,1,0,19,,3,,4,1,,8,0,3,,59,7,,2,0,547,,1,12,3,2420,1683,1691
2006,Zlínský kraj,Uherské Hradiště,Vyškovec,12,5,10,,0,0,1,,0,,0,0,,0,0,0,,4,0,,0,0,33,,0,0,0,116,65,65
2006,Zlínský kraj,Uherské Hradiště,Záhorovice,72,157,88,,0,0,9,,0,,1,0,,4,0,1,,16,0,,3,0,232,,0,2,0,839,585,588
2006,Zlínský kraj,Uherské Hradiště,Zlámanec,39,18,22,,0,0,2,,1,,0,0,,2,0,0,,9,3,,0,0,78,,0,1,0,230,175,175
2006,Zlínský kraj,Uherské Hradiště,Zlechov,134,192,150,,2,0,13,,4,,0,1,,5,0,0,,33,8,,1,0,309,,5,14,1,1294,872,874
2006,Zlínský kraj,Uherské Hradiště,Žítková,35,17,18,,0,0,1,,0,,0,0,,0,0,0,,6,0,,2,0,26,,1,0,0,169,106,107
2006,Zlínský kraj,Vsetín,Branky,38,120,78,,0,0,9,,1,,0,1,,2,0,2,,28,3,,0,1,121,,3,1,0,668,408,409
2006,Zlínský kraj,Vsetín,Bystřička,28,225,41,,1,0,3,,5,,0,0,,4,0,5,,27,2,,3,0,189,,0,3,0,749,536,539
2006,Zlínský kraj,Vsetín,Dolní Bečva,188,343,57,,1,0,7,,1,,0,3,,6,1,1,,62,9,,0,1,285,,1,10,1,1502,977,978
2006,Zlínský kraj,Vsetín,Francova Lhota,148,287,68,,1,0,17,,11,,0,1,,1,0,3,,29,9,,1,2,206,,3,3,1,1287,791,795
2006,Zlínský kraj,Vsetín,Halenkov,192,342,102,,2,1,6,,5,,0,2,,2,0,1,,45,9,,3,1,370,,1,2,1,1928,1087,1093
2006,Zlínský kraj,Vsetín,Horní Bečva,140,482,131,,0,1,20,,10,,1,2,,8,0,1,,68,6,,0,4,484,,9,5,2,2099,1374,1384
2006,Zlínský kraj,Vsetín,Horní Lideč,230,192,51,,1,1,11,,3,,1,1,,1,0,1,,22,5,,4,1,223,,3,12,0,1093,763,763
2006,Zlínský kraj,Vsetín,Hošťálková,79,425,68,,1,1,20,,9,,0,1,,5,0,1,,47,5,,12,1,319,,5,10,6,1662,1015,1017
2006,Zlínský kraj,Vsetín,Hovězí,227,405,85,,1,0,36,,6,,3,1,,4,0,10,,60,7,,2,0,349,,6,8,1,1889,1211,1213
2006,Zlínský kraj,Vsetín,Huslenky,170,305,85,,0,1,12,,6,,0,5,,6,0,1,,38,6,,4,1,293,,0,7,2,1696,942,945
2006,Zlínský kraj,Vsetín,Hutisko-Solanec,189,372,110,,0,1,16,,6,,0,0,,1,0,4,,37,4,,3,2,345,,6,15,1,1628,1112,1123
2006,Zlínský kraj,Vsetín,Choryně,40,98,42,,0,1,2,,1,,2,0,,0,0,0,,23,2,,1,0,131,,1,2,1,570,347,347
2006,Zlínský kraj,Vsetín,Jablůnka,54,433,86,,4,0,19,,9,,1,2,,5,0,12,,76,7,,6,2,349,,8,4,2,1608,1079,1079
2006,Zlínský kraj,Vsetín,Janová,19,164,34,,0,0,13,,2,,1,0,,0,0,1,,25,1,,4,0,127,,0,0,0,581,391,393
2006,Zlínský kraj,Vsetín,Jarcová,24,127,35,,1,0,6,,4,,1,1,,0,0,4,,41,0,,1,1,193,,0,2,1,628,442,442
2006,Zlínský kraj,Vsetín,Karolinka,153,353,198,,3,6,16,,10,,2,1,,12,0,4,,46,9,,9,2,483,,2,12,3,2317,1324,1327
2006,Zlínský kraj,Vsetín,Kateřinice,21,202,41,,0,0,6,,6,,0,1,,2,0,3,,22,1,,6,0,131,,1,6,1,745,450,450
2006,Zlínský kraj,Vsetín,Kelč,320,354,157,,3,0,11,,17,,3,1,,8,0,2,,51,18,,7,2,424,,3,8,3,2046,1392,1399
2006,Zlínský kraj,Vsetín,Kladeruby,61,58,33,,0,0,2,,3,,0,2,,2,0,3,,5,1,,0,0,56,,0,4,0,340,230,230
2006,Zlínský kraj,Vsetín,Kunovice,72,81,54,,1,0,3,,3,,0,1,,1,0,0,,14,0,,0,1,120,,0,3,0,508,354,354
2006,Zlínský kraj,Vsetín,Lačnov,179,55,22,,0,0,11,,2,,0,0,,2,0,2,,12,2,,0,0,136,,5,2,0,692,430,432
2006,Zlínský kraj,Vsetín,Leskovec,13,121,45,,0,1,4,,8,,0,0,,1,0,2,,14,0,,3,0,126,,0,3,0,537,341,342
2006,Zlínský kraj,Vsetín,Lešná,142,270,157,,2,0,13,,10,,1,1,,7,0,5,,58,4,,1,0,386,,1,10,1,1550,1069,1072
2006,Zlínský kraj,Vsetín,Lhota u Vsetína,16,160,39,,2,0,5,,2,,0,0,,2,0,0,,11,2,,1,2,136,,0,5,1,629,384,384
2006,Zlínský kraj,Vsetín,Lidečko,456,200,46,,0,0,3,,7,,0,0,,4,0,2,,28,6,,1,4,174,,1,3,3,1382,938,941
2006,Zlínský kraj,Vsetín,Liptál,45,327,55,,1,0,12,,6,,0,5,,2,0,1,,34,9,,4,4,176,,3,1,3,1125,688,690
2006,Zlínský kraj,Vsetín,Loučka,42,156,57,,3,0,0,,3,,0,0,,3,0,0,,22,4,,3,0,125,,1,10,1,606,430,431
2006,Zlínský kraj,Vsetín,Lužná,73,72,27,,1,1,2,,2,,1,1,,2,0,3,,20,3,,2,0,74,,2,0,1,456,287,289
2006,Zlínský kraj,Vsetín,Malá Bystřice,28,68,23,,1,0,0,,1,,0,2,,0,0,1,,1,1,,0,0,69,,1,2,0,286,198,198
2006,Zlínský kraj,Vsetín,Mikulůvka,16,96,28,,1,1,6,,7,,0,0,,1,0,2,,23,3,,1,0,118,,0,0,0,547,303,303
2006,Zlínský kraj,Vsetín,Nový Hrozenkov,276,390,75,,1,0,18,,6,,0,0,,1,0,12,,38,4,,5,1,401,,2,11,1,2142,1242,1249
2006,Zlínský kraj,Vsetín,Oznice,20,61,18,,1,0,11,,2,,0,0,,0,0,0,,9,4,,1,0,79,,3,2,2,303,213,215
2006,Zlínský kraj,Vsetín,Podolí,10,24,14,,0,0,0,,1,,0,0,,0,0,0,,4,1,,0,0,54,,0,1,0,181,109,109
2006,Zlínský kraj,Vsetín,Police,50,77,21,,0,0,4,,0,,0,9,,2,0,0,,8,3,,0,0,79,,3,2,0,425,258,258
2006,Zlínský kraj,Vsetín,Pozděchov,58,65,40,,0,0,14,,1,,0,1,,2,0,2,,8,2,,3,0,89,,4,1,3,440,293,295
2006,Zlínský kraj,Vsetín,Prlov,10,81,44,,0,1,8,,4,,0,0,,1,0,1,,9,4,,3,0,115,,1,2,1,424,285,287
2006,Zlínský kraj,Vsetín,Prostřední Bečva,110,352,84,,0,0,5,,3,,2,0,,4,0,0,,34,5,,1,1,272,,0,6,0,1395,879,934
2006,Zlínský kraj,Vsetín,Pržno,16,135,27,,1,0,3,,2,,0,0,,3,0,7,,23,4,,0,2,106,,4,2,0,501,335,335
2006,Zlínský kraj,Vsetín,Ratiboř,40,304,78,,2,0,12,,10,,1,1,,8,0,7,,39,13,,15,0,291,,1,5,1,1388,828,829
2006,Zlínský kraj,Vsetín,Rožnov pod Radhoštěm,822,3823,637,,6,2,136,,29,,5,3,,27,1,13,,985,28,,10,7,2578,,26,86,3,14228,9227,9264
2006,Zlínský kraj,Vsetín,Růžďka,41,185,36,,0,0,11,,2,,0,0,,1,0,2,,31,1,,3,1,151,,1,4,0,742,470,471
2006,Zlínský kraj,Vsetín,Seninka,6,55,18,,0,0,1,,1,,0,1,,0,0,0,,19,2,,0,0,63,,3,2,0,254,171,171
2006,Zlínský kraj,Vsetín,Střelná,97,78,23,,1,0,5,,2,,0,0,,0,0,0,,10,3,,0,0,97,,0,0,0,460,316,317
2006,Zlínský kraj,Vsetín,Střítež nad Bečvou,44,126,31,,0,0,12,,2,,0,1,,3,0,2,,30,5,,0,0,139,,0,1,0,646,396,397
2006,Zlínský kraj,Vsetín,Študlov,93,57,25,,1,1,4,,1,,1,0,,0,0,0,,13,8,,1,0,77,,0,1,1,405,284,286
2006,Zlínský kraj,Vsetín,Ústí,15,151,19,,1,0,15,,4,,0,1,,1,0,3,,13,4,,4,0,112,,1,3,0,459,347,347
2006,Zlínský kraj,Vsetín,Valašská Bystřice,270,380,89,,4,0,14,,6,,1,1,,15,0,2,,49,9,,4,1,397,,0,18,0,1809,1260,1262
2006,Zlínský kraj,Vsetín,Valašská Polanka,173,181,54,,2,0,11,,3,,2,0,,3,0,5,,15,10,,4,1,170,,5,8,2,1021,649,649
2006,Zlínský kraj,Vsetín,Valašská Senice,86,75,21,,1,0,3,,3,,0,0,,0,0,0,,5,7,,1,0,62,,3,7,1,378,275,277
2006,Zlínský kraj,Vsetín,Valašské Meziříčí,1341,5112,1361,,17,4,198,,123,,33,15,,52,1,48,,830,47,,33,25,4610,,31,56,8,21977,13945,13975
2006,Zlínský kraj,Vsetín,Valašské Příkazy,40,35,9,,1,1,4,,0,,0,0,,0,0,0,,7,0,,0,0,34,,0,0,0,188,131,131
2006,Zlínský kraj,Vsetín,Velká Lhota,34,94,24,,0,0,2,,2,,0,0,,1,0,0,,9,0,,0,0,84,,2,4,0,344,256,257
2006,Zlínský kraj,Vsetín,Velké Karlovice,211,461,113,,0,1,19,,9,,0,1,,5,0,4,,68,14,,8,1,494,,9,6,3,2193,1427,1430
2006,Zlínský kraj,Vsetín,Vidče,99,308,57,,2,0,14,,4,,0,1,,8,0,2,,39,6,,1,2,347,,1,8,1,1299,900,902
2006,Zlínský kraj,Vsetín,Vigantice,51,252,29,,0,0,3,,4,,1,0,,1,0,2,,30,0,,3,1,139,,0,3,0,741,519,521
2006,Zlínský kraj,Vsetín,Vsetín,1128,5418,1531,,13,3,265,,79,,14,15,,61,0,142,,850,42,,29,21,4539,,26,46,10,23120,14232,14275
2006,Zlínský kraj,Vsetín,Zašová,245,527,100,,2,2,23,,7,,0,2,,1,0,7,,72,8,,3,2,430,,3,19,1,2171,1454,1458
2006,Zlínský kraj,Vsetín,Zděchov,60,112,19,,0,0,4,,0,,0,0,,0,0,1,,8,0,,1,0,109,,0,0,0,524,314,314
2006,Zlínský kraj,Vsetín,Zubří,254,906,350,,8,0,105,,9,,1,3,,10,0,10,,159,11,,3,3,1014,,7,18,1,4382,2872,2880
2006,Zlínský kraj,Zlín,Biskupice,78,77,69,,0,0,7,,3,,0,1,,1,0,1,,15,1,,1,0,145,,1,2,2,596,404,404
2006,Zlínský kraj,Zlín,Bohuslavice n.Vláří,25,47,34,,0,0,5,,0,,1,0,,1,0,0,,6,3,,1,1,101,,1,4,0,324,230,231
2006,Zlínský kraj,Zlín,Bohuslavice u Zlína,62,132,57,,0,0,13,,0,,0,0,,10,0,2,,12,3,,0,3,143,,1,1,0,637,439,440
2006,Zlínský kraj,Zlín,Bratřejov,79,103,55,,0,1,3,,4,,0,2,,2,0,3,,16,7,,4,0,125,,2,3,1,585,410,414
2006,Zlínský kraj,Zlín,Brumov-Bylnice,593,634,288,,2,1,68,,13,,7,4,,9,0,4,,134,15,,3,8,1156,,1,23,4,4716,2967,2973
2006,Zlínský kraj,Zlín,Březnice,92,243,58,,1,0,12,,2,,0,0,,15,0,2,,30,5,,1,0,216,,1,5,1,965,684,690
2006,Zlínský kraj,Zlín,Březová,63,77,23,,1,0,2,,3,,0,0,,0,1,0,,8,6,,0,0,108,,1,1,0,377,294,295
2006,Zlínský kraj,Zlín,Březůvky,52,102,44,,1,0,4,,3,,0,2,,4,0,1,,15,6,,1,0,119,,2,2,2,528,360,362
2006,Zlínský kraj,Zlín,Dešná,21,17,9,,0,0,2,,0,,0,0,,2,0,0,,6,0,,0,0,41,,0,0,0,148,98,98
2006,Zlínský kraj,Zlín,Dobrkovice,33,46,8,,1,0,3,,0,,0,0,,1,0,0,,3,4,,0,1,51,,0,3,1,232,155,156
2006,Zlínský kraj,Zlín,Dolní Lhota,107,95,11,,0,1,8,,3,,0,0,,6,0,0,,12,2,,2,1,98,,0,2,1,460,349,354
2006,Zlínský kraj,Zlín,Doubravy,41,95,18,,0,0,4,,0,,0,0,,4,0,0,,4,1,,1,0,79,,1,4,0,387,252,252
2006,Zlínský kraj,Zlín,Drnovice,90,36,13,,0,0,13,,0,,1,0,,1,0,0,,9,0,,0,1,74,,0,0,0,338,238,238
2006,Zlínský kraj,Zlín,Držková,32,48,15,,0,0,1,,1,,0,5,,0,0,0,,3,1,,0,0,69,,1,1,0,274,177,177
2006,Zlínský kraj,Zlín,Fryšták,278,631,179,,1,0,62,,9,,3,3,,9,1,2,,91,26,,5,4,658,,3,20,0,2792,1985,1989
2006,Zlínský kraj,Zlín,Halenkovice,104,218,164,,1,0,16,,3,,0,0,,5,0,1,,24,8,,1,1,272,,1,5,2,1380,826,829
2006,Zlínský kraj,Zlín,Haluzice,1,5,5,,0,0,0,,0,,0,0,,0,0,0,,5,1,,0,0,30,,0,0,0,61,47,47
2006,Zlínský kraj,Zlín,Horní Lhota,67,96,31,,0,1,0,,0,,0,0,,1,0,1,,16,3,,0,0,94,,3,1,0,420,314,314
2006,Zlínský kraj,Zlín,Hostišová,47,55,33,,2,0,6,,2,,0,0,,1,0,2,,10,6,,1,1,71,,0,3,0,345,240,241
2006,Zlínský kraj,Zlín,Hrobice,63,75,18,,1,1,4,,0,,0,0,,4,0,3,,6,2,,1,4,82,,0,0,0,373,264,264
2006,Zlínský kraj,Zlín,Hřivínův Újezd,42,55,59,,1,1,9,,2,,1,0,,1,0,0,,12,4,,0,0,113,,4,4,2,469,310,310
2006,Zlínský kraj,Zlín,Hvozdná,119,195,56,,0,1,19,,5,,1,0,,5,0,0,,20,6,,0,2,226,,0,5,0,875,660,661
2006,Zlínský kraj,Zlín,Jasenná,45,190,51,,0,0,22,,2,,1,0,,2,1,2,,24,6,,0,1,169,,1,6,0,754,523,525
2006,Zlínský kraj,Zlín,Jestřabí,44,30,16,,0,0,5,,0,,0,0,,0,0,3,,5,0,,0,0,74,,0,1,0,250,178,178
2006,Zlínský kraj,Zlín,Kaňovice,39,21,26,,0,0,1,,0,,0,1,,5,0,0,,2,3,,0,0,48,,1,0,5,199,152,152
2006,Zlínský kraj,Zlín,Karlovice,23,31,18,,0,0,3,,4,,0,1,,0,0,0,,5,0,,0,0,45,,1,1,0,187,132,134
2006,Zlínský kraj,Zlín,Kašava,147,134,39,,1,0,4,,3,,0,5,,4,0,1,,14,4,,0,2,123,,1,3,2,721,487,489
2006,Zlínský kraj,Zlín,Kelníky,19,20,31,,0,0,0,,0,,0,0,,0,0,0,,7,0,,0,0,22,,0,1,0,134,100,101
2006,Zlínský kraj,Zlín,Komárov,45,31,36,,0,0,1,,1,,0,0,,1,0,0,,19,4,,0,0,54,,0,0,0,258,192,195
2006,Zlínský kraj,Zlín,Křekov,20,13,5,,0,0,8,,2,,0,0,,0,0,0,,3,0,,0,0,33,,0,2,0,122,86,86
2006,Zlínský kraj,Zlín,Lhota,124,99,55,,0,0,8,,1,,0,0,,3,0,0,,13,2,,0,1,134,,0,4,2,606,446,446
2006,Zlínský kraj,Zlín,Lhotsko,15,57,14,,0,0,0,,0,,0,0,,0,0,0,,11,0,,0,0,46,,0,1,0,208,144,144
2006,Zlínský kraj,Zlín,Lípa,49,221,37,,1,0,4,,1,,0,0,,3,0,2,,15,3,,0,2,91,,2,2,0,564,433,434
2006,Zlínský kraj,Zlín,Lipová,44,25,16,,0,0,0,,2,,0,0,,2,0,0,,7,1,,0,0,59,,0,1,0,242,157,159
2006,Zlínský kraj,Zlín,Loučka,79,54,22,,0,1,29,,0,,0,1,,5,0,0,,5,2,,0,0,66,,0,2,1,387,267,268
2006,Zlínský kraj,Zlín,Ludkovice,65,96,23,,0,0,3,,1,,0,0,,2,0,2,,13,1,,0,0,138,,1,6,0,542,351,352
2006,Zlínský kraj,Zlín,Luhačovice,449,1314,386,,3,0,88,,11,,3,3,,11,0,9,,206,20,,6,4,1305,,7,22,2,5302,3849,3861
2006,Zlínský kraj,Zlín,Lukov,164,343,79,,1,0,19,,10,,2,5,,9,1,0,,42,3,,0,4,298,,8,5,0,1394,993,994
2006,Zlínský kraj,Zlín,Lukoveček,33,70,25,,0,1,5,,0,,1,0,,1,0,1,,20,0,,1,1,87,,2,1,1,349,250,251
2006,Zlínský kraj,Zlín,Lutonina,14,63,33,,0,0,3,,6,,0,0,,2,0,0,,13,0,,0,1,76,,9,4,0,322,224,224
2006,Zlínský kraj,Zlín,Machová,58,50,55,,0,0,4,,3,,0,0,,2,0,1,,22,5,,0,2,98,,0,3,0,435,303,304
2006,Zlínský kraj,Zlín,Mysločovice,77,113,38,,2,0,11,,1,,1,0,,4,0,0,,20,4,,1,1,78,,2,2,1,479,356,358
2006,Zlínský kraj,Zlín,Napajedla,327,1293,514,,3,5,87,,15,,3,6,,24,0,9,,257,24,,4,9,1317,,13,16,3,6187,3929,3941
2006,Zlínský kraj,Zlín,Návojná,144,42,23,,0,0,3,,2,,0,1,,2,0,1,,5,1,,0,1,102,,0,0,0,523,327,331
2006,Zlínský kraj,Zlín,Nedašov,258,71,16,,0,0,5,,5,,0,1,,1,0,4,,14,3,,0,0,188,,0,9,1,1043,576,580
2006,Zlínský kraj,Zlín,Nedašova Lhota,178,55,17,,1,0,3,,1,,0,1,,1,1,1,,4,1,,0,0,96,,0,0,1,525,361,361
2006,Zlínský kraj,Zlín,Neubuz,39,63,23,,0,0,3,,1,,0,2,,1,0,1,,6,2,,3,0,78,,0,3,0,337,225,227
2006,Zlínský kraj,Zlín,Oldřichovice,30,40,43,,0,0,1,,4,,0,0,,0,0,0,,7,4,,1,1,85,,0,1,0,299,217,218
2006,Zlínský kraj,Zlín,Ostrata,31,68,18,,0,0,2,,2,,0,0,,7,0,1,,5,2,,2,0,40,,0,1,0,277,179,179
2006,Zlínský kraj,Zlín,Otrokovice,725,3050,1013,,13,4,208,,34,,11,14,,58,3,21,,567,66,,9,17,3912,,23,50,4,15423,9802,9833
2006,Zlínský kraj,Zlín,Petrůvka,31,47,20,,0,0,17,,0,,0,0,,2,0,4,,9,1,,0,2,75,,0,0,0,294,208,209
2006,Zlínský kraj,Zlín,Podhradí,39,27,5,,0,0,3,,0,,0,0,,1,0,0,,1,1,,1,0,29,,0,2,0,146,109,110
2006,Zlínský kraj,Zlín,Podkopná Lhota,50,45,34,,0,0,3,,0,,0,0,,0,0,0,,4,2,,1,2,63,,1,0,0,276,205,206
2006,Zlínský kraj,Zlín,Pohořelice,67,134,84,,0,0,14,,1,,1,0,,4,0,1,,17,3,,0,3,135,,2,3,0,664,469,471
2006,Zlínský kraj,Zlín,Poteč,150,82,27,,1,1,11,,1,,0,1,,6,0,0,,13,1,,0,1,131,,3,8,0,586,437,438
2006,Zlínský kraj,Zlín,Pozlovice,169,224,52,,0,1,37,,1,,1,0,,5,0,0,,23,6,,2,1,204,,2,4,0,1047,732,740
2006,Zlínský kraj,Zlín,Provodov,159,102,44,,0,1,2,,8,,0,0,,2,0,4,,25,28,,0,1,139,,2,4,1,620,522,522
2006,Zlínský kraj,Zlín,Racková,71,131,50,,1,0,10,,2,,0,1,,8,0,2,,19,1,,1,0,116,,8,6,0,586,427,427
2006,Zlínský kraj,Zlín,Rokytnice,42,63,35,,1,0,57,,2,,0,0,,1,0,0,,7,1,,1,0,120,,0,1,0,480,331,332
2006,Zlínský kraj,Zlín,Rudimov,24,36,18,,0,0,6,,0,,0,0,,3,0,0,,6,2,,0,0,31,,1,2,0,205,129,131
2006,Zlínský kraj,Zlín,Sazovice,83,116,32,,1,0,4,,2,,1,0,,0,0,0,,16,6,,0,0,95,,5,4,0,523,365,365
2006,Zlínský kraj,Zlín,Sehradice,141,89,25,,0,0,9,,0,,0,0,,3,0,1,,4,9,,0,2,139,,0,4,0,593,426,426
2006,Zlínský kraj,Zlín,Slavičín,535,986,465,,6,1,94,,11,,3,5,,22,0,18,,149,10,,9,4,1474,,8,21,2,5727,3823,3834
2006,Zlínský kraj,Zlín,Slopné,114,84,20,,1,0,20,,3,,0,3,,1,0,1,,13,2,,0,0,104,,0,1,0,442,367,367
2006,Zlínský kraj,Zlín,Slušovice,237,615,122,,1,0,23,,6,,0,1,,17,0,2,,70,7,,2,0,440,,8,3,1,2316,1555,1556
2006,Zlínský kraj,Zlín,Spytihněv,169,223,134,,0,0,26,,8,,2,1,,8,0,0,,36,5,,1,0,265,,6,5,0,1388,889,891
2006,Zlínský kraj,Zlín,Šanov,52,68,42,,1,0,4,,1,,0,0,,1,0,2,,5,0,,0,0,79,,1,3,0,399,259,259
2006,Zlínský kraj,Zlín,Šarovy,10,53,17,,0,1,1,,2,,0,0,,0,0,0,,7,0,,1,0,42,,1,1,0,187,136,138
2006,Zlínský kraj,Zlín,Štítná n.Vláří-Popov,363,248,59,,1,0,35,,3,,0,1,,1,0,2,,30,3,,2,1,466,,1,5,2,1837,1223,1230
2006,Zlínský kraj,Zlín,Tečovice,108,227,48,,1,0,8,,4,,0,2,,4,0,4,,39,29,,0,3,191,,0,1,1,960,670,672
2006,Zlínský kraj,Zlín,Tichov,67,23,26,,0,0,9,,2,,0,1,,0,0,0,,7,3,,0,0,57,,1,0,0,249,196,196
2006,Zlínský kraj,Zlín,Tlumačov,151,314,138,,4,1,12,,8,,1,4,,5,0,2,,74,6,,2,3,511,,3,10,3,1945,1252,1255
2006,Zlínský kraj,Zlín,Trnava,147,135,69,,0,0,6,,1,,0,1,,8,0,0,,20,11,,2,1,208,,6,3,3,906,621,623
2006,Zlínský kraj,Zlín,Ublo,6,51,31,,0,0,5,,3,,0,0,,2,0,2,,9,1,,0,0,49,,0,1,0,215,160,160
2006,Zlínský kraj,Zlín,Újezd,115,95,52,,1,0,52,,1,,1,1,,4,0,2,,11,1,,1,0,222,,0,2,0,932,561,563
2006,Zlínský kraj,Zlín,Valašské Klobouky,542,736,248,,1,1,109,,14,,3,3,,10,0,4,,107,12,,3,5,977,,7,11,0,4043,2793,2808
2006,Zlínský kraj,Zlín,Velký Ořechov,76,99,58,,0,0,13,,1,,0,0,,3,0,2,,13,5,,2,0,140,,3,1,2,550,418,418
2006,Zlínský kraj,Zlín,Veselá,50,133,20,,0,0,4,,2,,0,1,,1,0,0,,11,2,,0,1,146,,2,2,1,576,376,377
2006,Zlínský kraj,Zlín,Vizovice,329,963,168,,4,0,55,,10,,4,0,,23,0,7,,176,23,,4,3,655,,15,18,6,3636,2463,2469
2006,Zlínský kraj,Zlín,Vlachova Lhota,26,23,8,,0,0,15,,0,,0,0,,0,0,0,,2,0,,0,0,34,,0,0,0,187,108,110
2006,Zlínský kraj,Zlín,Vlachovice,191,178,84,,0,0,26,,0,,0,2,,1,0,1,,30,1,,0,0,292,,1,4,3,1208,814,818
2006,Zlínský kraj,Zlín,Vlčková,33,50,28,,0,0,1,,1,,0,7,,0,0,0,,11,0,,3,0,77,,1,1,2,321,215,217
2006,Zlínský kraj,Zlín,Všemina,157,159,47,,0,0,8,,3,,1,0,,2,0,1,,10,2,,2,0,212,,1,7,0,868,612,613
2006,Zlínský kraj,Zlín,Vysoké Pole,60,47,33,,0,0,79,,0,,0,1,,0,0,0,,6,2,,0,0,142,,0,3,0,597,373,375
2006,Zlínský kraj,Zlín,Zádveřice-Raková,26,209,90,,2,1,27,,2,,2,0,,3,0,2,,49,11,,1,0,282,,3,9,1,1055,720,722
2006,Zlínský kraj,Zlín,Zlín,3493,18557,3844,,49,9,1160,,190,,37,56,,331,6,93,,2719,327,,62,99,13870,,133,200,21,66021,45256,45374
2006,Zlínský kraj,Zlín,Žlutava,50,162,98,,0,0,18,,4,,0,2,,2,0,2,,17,10,,0,0,206,,0,6,0,822,577,579
2006,Moravskoslezský kraj,Bruntál,Andělská Hora,18,47,34,,2,0,1,1,9,,1,0,0,0,0,0,,13,1,,1,0,53,,0,6,2,299,189,190
2006,Moravskoslezský kraj,Bruntál,Bílčice,6,15,49,,0,0,0,0,5,,0,0,0,2,0,3,,3,0,,1,0,51,,0,3,0,203,138,138
2006,Moravskoslezský kraj,Bruntál,Bohušov,26,41,64,,0,0,0,1,1,,1,0,0,4,0,0,,8,0,,0,1,61,,0,1,0,377,209,210
2006,Moravskoslezský kraj,Bruntál,Brantice,20,140,103,,0,1,22,0,7,,0,0,0,7,0,3,,25,6,,4,2,207,,2,1,0,977,550,552
2006,Moravskoslezský kraj,Bruntál,Bruntál,292,2185,1373,,7,1,91,15,133,,44,9,0,80,0,86,,327,82,,6,11,2835,,37,86,12,13799,7712,7727
2006,Moravskoslezský kraj,Bruntál,Břidličná,70,392,299,,0,1,21,0,14,,6,2,0,8,0,13,,85,13,,8,1,674,,18,20,1,2924,1646,1656
2006,Moravskoslezský kraj,Bruntál,Býkov-Láryšov,4,9,30,,0,0,0,0,0,,1,0,0,2,0,1,,5,0,,0,0,24,,0,0,0,115,76,76
2006,Moravskoslezský kraj,Bruntál,Čaková,8,46,35,,0,0,6,0,4,,0,0,0,3,0,0,,8,1,,0,0,55,,0,0,2,251,168,168
2006,Moravskoslezský kraj,Bruntál,Dětřichov n.Bystřicí,4,34,70,,0,0,1,0,3,,0,0,0,2,0,0,,4,2,,0,0,71,,0,3,0,382,194,194
2006,Moravskoslezský kraj,Bruntál,Dívčí Hrad,6,16,42,,0,2,0,0,2,,0,0,0,0,0,0,,1,0,,0,1,44,,0,0,1,196,115,115
2006,Moravskoslezský kraj,Bruntál,Dlouhá Stráň,2,10,7,,0,0,0,0,3,,0,0,0,0,0,0,,2,0,,0,0,11,,0,0,0,54,35,36
