year,region,county,town,,Nezávislí,kdúčsl,ods,ksčm,sz,Unie svobody,Sdruž.pro rep.-Republ.str.Čsl.,čssd,Občanská koalice-Politic.klub,Demokratická unie,Důchodci za životní jistoty,Česká strana národně sociální,Moravská demokratická strana,voters,votes_ok,votes_all
1998,Severomoravský kraj,Opava,Bělá,0,4,91,113,15,1,10,29,111,1,2,19,0,1,544,397,399
1998,Severomoravský kraj,Opava,Bohuslavice,0,5,171,296,28,4,53,15,311,0,1,18,5,6,1164,913,918
1998,Severomoravský kraj,Opava,Bolatice,0,27,261,714,96,19,146,82,869,4,26,54,1,19,3181,2318,2331
1998,Severomoravský kraj,Opava,Branka u Opavy,0,6,52,157,47,6,42,21,234,1,1,12,2,14,737,595,597
1998,Severomoravský kraj,Opava,Bratříkovice,0,1,4,26,18,0,11,4,31,0,2,6,0,2,127,105,105
1998,Severomoravský kraj,Opava,Brumovice,0,11,35,134,142,15,56,41,354,3,9,27,3,11,1132,841,850
1998,Severomoravský kraj,Opava,Březová,0,15,192,98,77,9,39,20,297,0,2,16,0,8,964,773,775
1998,Severomoravský kraj,Opava,Budišov n.Budišovkou,0,24,127,235,312,25,82,72,687,1,17,111,2,22,2491,1717,1722
1998,Severomoravský kraj,Opava,Budišovice,0,5,41,56,32,2,19,7,86,0,3,10,0,5,340,266,267
1998,Severomoravský kraj,Opava,Čavisov,0,3,43,47,61,0,7,6,92,0,3,3,0,2,328,267,269
1998,Severomoravský kraj,Opava,Čermná ve Slezsku,0,1,6,8,40,1,8,8,88,0,1,3,1,6,211,171,171
1998,Severomoravský kraj,Opava,Darkovice,0,7,164,136,14,4,29,46,264,2,4,17,0,13,893,700,705
1998,Severomoravský kraj,Opava,Děhylov,0,4,34,124,39,3,23,23,163,0,4,9,0,5,532,431,434
1998,Severomoravský kraj,Opava,Dobroslavice,0,3,29,142,61,3,30,14,162,1,8,19,1,5,548,478,479
1998,Severomoravský kraj,Opava,Dolní Benešov,0,15,362,597,94,24,122,63,1079,9,14,75,0,12,3314,2466,2484
1998,Severomoravský kraj,Opava,Dolní Lhota,0,10,76,213,70,9,47,55,264,0,8,20,2,1,971,775,778
1998,Severomoravský kraj,Opava,Dolní Životice,0,9,109,139,36,8,29,21,143,2,5,16,1,1,701,519,522
1998,Severomoravský kraj,Opava,Háj ve Slezsku,0,7,172,502,355,21,134,96,760,1,23,43,9,11,2619,2134,2140
1998,Severomoravský kraj,Opava,Hať,0,13,326,273,43,13,68,62,486,5,10,39,0,19,1934,1357,1383
1998,Severomoravský kraj,Opava,Hlavnice,0,6,20,80,26,4,13,13,119,0,2,24,5,5,443,317,318
1998,Severomoravský kraj,Opava,Hlubočec,0,7,17,66,41,2,15,18,126,0,18,7,1,4,413,322,323
1998,Severomoravský kraj,Opava,Hlučín,0,50,966,1861,624,75,352,417,3210,24,102,245,5,55,11293,7986,8018
1998,Severomoravský kraj,Opava,Hněvošice,0,7,141,194,19,10,32,16,170,1,4,10,1,5,738,610,610
1998,Severomoravský kraj,Opava,Holasovice,0,16,106,157,67,9,43,54,264,4,8,22,2,4,1037,756,763
1998,Severomoravský kraj,Opava,Horní Lhota,0,6,43,45,48,1,6,20,162,0,0,9,0,5,424,345,346
1998,Severomoravský kraj,Opava,Hrabyně,0,7,102,168,103,15,49,12,298,3,12,44,2,7,1139,822,831
1998,Severomoravský kraj,Opava,Hradec nad Moravicí,0,27,496,587,342,34,161,109,1118,9,35,86,11,18,3893,3033,3040
1998,Severomoravský kraj,Opava,Chlebičov,0,7,112,143,23,3,56,12,220,1,1,17,0,12,789,607,616
1998,Severomoravský kraj,Opava,Chuchelná,0,10,116,256,37,4,41,19,296,0,5,35,1,6,1061,826,830
1998,Severomoravský kraj,Opava,Chvalíkovice,0,8,66,45,53,6,31,11,160,0,5,6,0,2,501,393,398
1998,Severomoravský kraj,Opava,Jakartovice,0,8,33,85,119,5,16,31,234,1,1,28,0,8,769,569,573
1998,Severomoravský kraj,Opava,Jezdkovice,0,2,32,21,9,0,8,12,41,0,1,1,0,4,165,131,134
1998,Severomoravský kraj,Opava,Kobeřice,0,15,444,445,53,17,78,46,610,5,13,45,1,25,2343,1797,1811
1998,Severomoravský kraj,Opava,Kozmice,0,3,228,251,47,6,58,40,415,2,10,35,1,12,1279,1108,1114
1998,Severomoravský kraj,Opava,Kravaře,0,27,568,1206,136,32,182,51,970,8,31,110,5,38,5036,3364,3381
1998,Severomoravský kraj,Opava,Kružberk,0,7,7,27,21,1,4,8,88,0,1,13,0,0,243,177,178
1998,Severomoravský kraj,Opava,Kyjovice,0,7,108,96,66,4,24,14,172,0,4,35,5,4,683,539,539
1998,Severomoravský kraj,Opava,Lhotka u Litultovic,0,0,11,18,31,0,5,0,29,0,1,3,0,5,136,103,103
1998,Severomoravský kraj,Opava,Litultovice,0,10,59,106,41,4,30,29,171,0,5,13,1,5,601,474,474
1998,Severomoravský kraj,Opava,Ludgeřovice,0,28,342,751,149,17,118,122,1002,12,17,98,7,29,3633,2692,2718
1998,Severomoravský kraj,Opava,Markvartovice,0,7,153,251,52,11,45,41,350,30,2,28,0,4,1352,974,981
1998,Severomoravský kraj,Opava,Melč,0,1,27,53,48,1,28,8,121,0,2,28,0,3,491,320,321
1998,Severomoravský kraj,Opava,Mikolajice,0,3,21,44,10,2,17,10,38,0,2,2,0,0,196,149,149
1998,Severomoravský kraj,Opava,Mladecko,0,1,9,15,15,1,1,3,40,0,0,5,2,0,124,92,92
1998,Severomoravský kraj,Opava,Mokré Lazce,0,12,68,151,74,8,46,31,240,2,11,18,2,4,810,667,671
1998,Severomoravský kraj,Opava,Moravice,0,2,19,13,24,1,4,2,55,0,0,1,0,3,173,124,125
1998,Severomoravský kraj,Opava,Neplachovice,0,7,53,127,35,5,26,26,184,2,5,11,0,2,638,483,484
1998,Severomoravský kraj,Opava,Nové Lublice,0,5,7,36,18,2,2,7,36,0,0,13,0,1,189,127,127
1998,Severomoravský kraj,Opava,Nové Sedlice,0,4,31,43,42,3,19,10,75,5,4,7,1,0,335,244,246
1998,Severomoravský kraj,Opava,Oldřišov,0,8,119,220,19,9,44,29,274,0,4,13,3,7,977,749,758
1998,Severomoravský kraj,Opava,Opava,0,268,3000,9598,3338,361,2813,1248,12016,97,446,947,106,276,48442,34514,34654
1998,Severomoravský kraj,Opava,Otice,0,16,72,219,64,5,40,22,296,2,10,23,6,8,1001,783,785
1998,Severomoravský kraj,Opava,Píšť,0,21,214,327,58,7,39,47,461,8,11,27,2,7,1580,1229,1236
1998,Severomoravský kraj,Opava,Pustá Polom,0,11,144,150,74,19,37,12,334,0,10,14,4,4,1036,813,820
1998,Severomoravský kraj,Opava,Radkov,0,5,33,67,28,2,6,19,113,0,0,6,0,2,407,281,281
1998,Severomoravský kraj,Opava,Raduň,0,8,37,118,80,11,31,20,249,0,5,7,1,0,736,567,572
1998,Severomoravský kraj,Opava,Rohov,0,1,69,83,7,2,12,10,129,0,4,9,1,2,436,329,329
1998,Severomoravský kraj,Opava,Skřipov,0,7,82,94,60,8,39,26,280,0,7,17,4,9,816,633,637
1998,Severomoravský kraj,Opava,Slavkov,0,15,154,169,101,9,70,28,359,1,5,20,6,13,1241,950,952
1998,Severomoravský kraj,Opava,Služovice,0,7,79,88,28,2,19,16,147,1,2,8,0,2,593,399,401
1998,Severomoravský kraj,Opava,Staré Těchanovice,0,0,5,11,15,0,2,5,40,0,1,4,2,0,106,85,85
1998,Severomoravský kraj,Opava,Stěbořice,0,11,196,156,48,11,59,24,271,0,14,13,1,9,974,813,821
1998,Severomoravský kraj,Opava,Strahovice,0,5,141,179,14,5,27,10,141,2,6,17,3,0,662,550,551
1998,Severomoravský kraj,Opava,Sudice,0,3,55,96,17,5,13,6,122,0,5,14,0,0,484,336,338
1998,Severomoravský kraj,Opava,Svatoňovice,0,0,21,10,28,1,5,6,50,1,0,12,0,3,226,137,138
1998,Severomoravský kraj,Opava,Šilheřovice,0,4,189,186,42,5,33,39,328,1,5,32,1,10,1191,875,879
1998,Severomoravský kraj,Opava,Štáblovice,0,4,53,73,65,4,30,13,101,2,2,5,0,2,438,354,357
1998,Severomoravský kraj,Opava,Štěpánkovice,0,19,347,487,73,13,84,33,527,1,20,38,5,11,2283,1658,1677
1998,Severomoravský kraj,Opava,Štítina,0,10,80,170,64,9,54,18,233,0,10,23,0,10,898,681,684
1998,Severomoravský kraj,Opava,Tábor,0,1,4,3,7,0,2,2,20,0,0,1,0,4,54,44,44
1998,Severomoravský kraj,Opava,Těškovice,0,14,106,76,57,11,13,21,224,0,4,10,2,6,659,544,547
1998,Severomoravský kraj,Opava,Třebom,0,1,7,12,7,0,5,0,26,3,2,13,0,1,150,77,78
1998,Severomoravský kraj,Opava,Uhlířov,0,6,27,47,22,4,15,13,55,0,4,9,2,1,263,205,206
1998,Severomoravský kraj,Opava,Velká Polom,0,8,77,247,129,13,60,33,370,6,5,22,0,13,1223,983,989
1998,Severomoravský kraj,Opava,Velké Heraltice,0,8,46,132,141,7,29,38,406,3,2,37,0,7,1188,856,862
1998,Severomoravský kraj,Opava,Velké Hoštice,0,10,184,337,35,7,54,23,202,2,11,24,0,8,1230,897,899
1998,Severomoravský kraj,Opava,Větřkovice,0,10,135,83,29,12,25,14,163,0,11,9,0,7,602,498,500
1998,Severomoravský kraj,Opava,Vítkov,0,33,265,698,574,39,177,141,1278,9,28,113,7,34,5071,3396,3416
1998,Severomoravský kraj,Opava,Vršovice,0,7,30,49,26,2,12,9,108,3,3,8,1,1,325,259,259
1998,Severomoravský kraj,Opava,Vřesina,0,5,220,107,31,13,28,26,308,3,9,26,0,4,989,780,784
1998,Severomoravský kraj,Opava,Závada,0,1,67,49,8,9,7,28,133,2,5,19,1,1,450,330,331
1998,Severomoravský kraj,Ostrava-město,Ostrava,0,1083,9179,43326,20013,1828,10641,9165,69747,541,1750,5426,309,1075,249859,174083,174854
1998,Severomoravský kraj,Přerov,Bělotín,0,13,67,124,97,4,53,55,460,1,7,24,2,7,1232,914,918
1998,Severomoravský kraj,Přerov,Beňov,0,4,85,78,42,4,36,28,166,1,5,11,1,3,573,464,466
1998,Severomoravský kraj,Přerov,Bezuchov,0,1,25,17,24,0,6,2,42,0,0,0,4,0,137,121,123
1998,Severomoravský kraj,Přerov,Bohuslávky,0,4,35,14,41,3,3,12,87,0,0,10,2,3,282,214,218
1998,Severomoravský kraj,Přerov,Bochoř,0,17,80,94,75,6,34,30,209,1,8,13,1,5,818,573,574
1998,Severomoravský kraj,Přerov,Brodek u Přerova,0,28,101,261,167,16,81,66,379,0,9,47,3,10,1526,1168,1170
1998,Severomoravský kraj,Přerov,Buk,0,4,16,48,56,3,12,15,78,0,5,8,0,4,292,249,251
1998,Severomoravský kraj,Přerov,Býškovice,0,4,35,35,27,7,13,5,101,1,0,4,2,1,283,235,235
1998,Severomoravský kraj,Přerov,Císařov,0,4,52,12,12,4,5,5,65,0,1,9,0,1,223,170,171
1998,Severomoravský kraj,Přerov,Citov,0,9,37,63,45,1,21,15,96,0,1,10,0,0,378,298,298
1998,Severomoravský kraj,Přerov,Čechy,0,3,44,38,22,1,10,7,78,1,1,10,1,7,278,223,224
1998,Severomoravský kraj,Přerov,Čelechovice,0,4,3,13,1,1,1,8,20,0,4,0,0,1,71,56,56
1998,Severomoravský kraj,Přerov,Černotín,0,7,94,90,29,9,34,16,165,0,3,7,0,4,555,458,460
1998,Severomoravský kraj,Přerov,Dobrčice,0,2,10,19,17,1,3,7,43,1,2,7,1,3,157,116,116
1998,Severomoravský kraj,Přerov,Dolní Nětčice,0,3,36,24,35,4,12,5,78,0,1,2,0,1,247,201,202
1998,Severomoravský kraj,Přerov,Dolní Těšice,0,4,11,6,0,0,2,0,5,0,0,1,0,1,31,30,30
1998,Severomoravský kraj,Přerov,Dolní Újezd,0,7,68,78,108,8,33,38,255,0,6,20,1,19,842,641,647
1998,Severomoravský kraj,Přerov,Domaželice,0,6,40,36,33,2,13,10,98,0,6,8,1,5,328,258,260
1998,Severomoravský kraj,Přerov,Dřevohostice,0,20,76,127,143,12,28,32,355,1,7,30,1,12,1130,844,846
1998,Severomoravský kraj,Přerov,Grymov,0,1,10,14,12,7,3,3,25,0,0,5,0,3,103,83,83
1998,Severomoravský kraj,Přerov,Hlinsko,0,9,30,10,23,0,3,5,51,0,0,5,0,0,166,136,136
1998,Severomoravský kraj,Přerov,Horní Moštěnice,0,12,92,207,63,3,43,43,399,0,13,31,3,9,1253,918,923
1998,Severomoravský kraj,Přerov,Horní Nětčice,0,6,30,28,12,1,5,7,47,0,1,2,0,2,159,141,141
1998,Severomoravský kraj,Přerov,Horní Těšice,0,2,31,17,15,2,2,3,26,2,0,1,0,3,119,104,104
1998,Severomoravský kraj,Přerov,Horní Újezd,0,2,57,52,16,6,16,15,136,0,0,4,0,2,357,306,307
1998,Severomoravský kraj,Přerov,Hrabůvka,0,6,16,37,25,4,13,7,89,1,4,8,0,5,253,215,216
1998,Severomoravský kraj,Přerov,Hradčany,0,4,35,22,19,3,10,5,61,0,4,2,3,5,211,173,175
1998,Severomoravský kraj,Přerov,Hranice,0,89,856,2572,1311,184,838,429,4350,25,130,213,19,88,15677,11104,11145
1998,Severomoravský kraj,Přerov,Hustopeče nad Bečvou,0,12,250,131,69,20,70,21,360,1,10,22,2,30,1296,998,1009
1998,Severomoravský kraj,Přerov,Jindřichov,0,1,80,46,44,0,23,7,79,1,6,10,0,6,370,303,303
1998,Severomoravský kraj,Přerov,Kladníky,0,0,20,16,4,0,3,6,12,0,0,2,0,2,98,65,65
1998,Severomoravský kraj,Přerov,Klokočí,0,6,15,23,20,2,9,10,62,3,0,6,0,3,202,159,159
1998,Severomoravský kraj,Přerov,Kojetín,0,37,315,693,530,43,195,164,1307,6,31,113,12,70,4975,3516,3537
1998,Severomoravský kraj,Přerov,Kokory,0,18,60,121,74,3,33,19,266,0,13,8,1,11,779,627,627
1998,Severomoravský kraj,Přerov,Křenovice,0,10,48,44,24,2,22,13,85,1,2,7,1,4,351,263,263
1998,Severomoravský kraj,Přerov,Křtomil,0,0,45,39,33,14,14,5,78,1,0,5,0,4,307,238,238
1998,Severomoravský kraj,Přerov,Lazníčky,0,5,9,23,21,2,11,4,41,0,2,3,0,2,137,123,123
1998,Severomoravský kraj,Přerov,Lazníky,0,2,18,61,75,4,11,9,92,0,2,9,0,4,359,287,288
1998,Severomoravský kraj,Přerov,Lhota,0,4,33,34,25,1,8,5,97,0,1,7,0,2,267,217,218
1998,Severomoravský kraj,Přerov,Lhotka,0,0,7,6,8,0,0,2,8,0,0,1,0,1,36,33,33
1998,Severomoravský kraj,Přerov,Lipník nad Bečvou,0,67,493,993,682,71,369,203,2144,11,58,136,10,55,7227,5292,5316
1998,Severomoravský kraj,Přerov,Lipová,0,2,24,14,29,4,14,3,58,0,1,4,0,2,204,155,157
1998,Severomoravský kraj,Přerov,Líšná,0,2,39,29,6,1,7,3,56,1,0,5,0,2,179,151,151
1998,Severomoravský kraj,Přerov,Lobodice,0,1,46,69,81,6,10,31,138,0,2,21,0,7,555,412,414
1998,Severomoravský kraj,Přerov,Malhotice,0,0,63,32,27,0,1,11,56,0,1,5,0,5,257,201,201
1998,Severomoravský kraj,Přerov,Měrovice nad Hanou,0,10,46,82,62,0,26,24,119,0,3,8,4,4,510,388,391
1998,Severomoravský kraj,Přerov,Milenov,0,3,20,26,40,3,11,13,95,0,2,6,0,5,290,224,224
1998,Severomoravský kraj,Přerov,Milotice nad Bečvou,0,1,21,25,12,1,23,2,51,0,0,10,0,0,147,146,147
1998,Severomoravský kraj,Přerov,Nahošovice,0,5,14,12,7,2,4,3,58,0,1,3,2,2,143,113,115
1998,Severomoravský kraj,Přerov,Nelešovice,0,2,25,14,12,1,1,6,51,0,0,3,0,2,144,117,117
1998,Severomoravský kraj,Přerov,Oldřichov,0,2,12,10,7,0,2,6,23,0,0,1,0,0,86,63,63
1998,Severomoravský kraj,Přerov,Olšovec,0,2,22,39,34,6,9,11,107,0,3,6,1,8,342,248,249
1998,Severomoravský kraj,Přerov,Opatovice,0,6,77,79,43,9,24,8,147,0,6,7,0,6,562,412,413
1998,Severomoravský kraj,Přerov,Oplocany,0,0,7,30,39,1,6,24,69,1,0,9,0,3,269,189,192
1998,Severomoravský kraj,Přerov,Oprostovice,0,4,19,10,4,1,3,3,25,0,1,2,2,1,90,75,75
1998,Severomoravský kraj,Přerov,Osek nad Bečvou,0,9,82,108,81,11,32,23,262,0,10,10,0,12,830,640,641
1998,Severomoravský kraj,Přerov,Paršovice,0,1,55,20,17,2,4,5,89,0,1,12,1,0,269,207,207
1998,Severomoravský kraj,Přerov,Partutovice,0,4,72,35,22,2,9,16,112,0,1,3,0,2,373,278,279
1998,Severomoravský kraj,Přerov,Pavlovice u Přerova,0,36,69,97,30,7,21,14,152,4,2,43,3,8,633,486,492
1998,Severomoravský kraj,Přerov,Podolí,0,6,31,31,21,0,4,2,33,0,1,4,1,0,149,134,134
1998,Severomoravský kraj,Přerov,Polkovice,0,3,39,55,63,6,12,12,98,0,1,2,1,1,372,293,293
1998,Severomoravský kraj,Přerov,Polom,0,3,15,19,30,2,9,5,68,0,1,5,2,1,219,160,162
1998,Severomoravský kraj,Přerov,Potštát,0,7,53,79,110,5,35,24,315,1,2,29,2,6,997,668,669
1998,Severomoravský kraj,Přerov,Prosenice,0,7,67,59,68,5,28,36,229,0,7,15,1,13,682,535,536
1998,Severomoravský kraj,Přerov,Provodovice,0,0,23,17,33,1,1,1,13,1,0,1,0,1,110,92,92
1998,Severomoravský kraj,Přerov,Přerov,0,254,1726,6551,3381,303,2074,1114,11015,108,447,610,117,247,38453,27947,28060
1998,Severomoravský kraj,Přerov,Přestavlky,0,4,23,26,31,1,11,4,51,0,1,3,4,1,201,160,161
