year,region,county,town,voters,votes_ok,votes_all
1998,Západočeský kraj,Domažlice,Tlumačov,331,262,267
1998,Západočeský kraj,Domažlice,Trhanov,454,370,374
1998,Západočeský kraj,Domažlice,Úboč,93,78,78
1998,Západočeský kraj,Domažlice,Újezd,279,220,221
1998,Západočeský kraj,Domažlice,Únějovice,71,61,61
1998,Západočeský kraj,Domažlice,Úsilov,108,69,69
1998,Západočeský kraj,Domažlice,Velký Malahov,193,118,118
1998,Západočeský kraj,Domažlice,Vidice,142,95,95
1998,Západočeský kraj,Domažlice,Vlkanov,95,75,75
1998,Západočeský kraj,Domažlice,Všekary,71,61,61
1998,Západočeský kraj,Domažlice,Všepadly,61,44,44
1998,Západočeský kraj,Domažlice,Všeruby,625,411,412
1998,Západočeský kraj,Domažlice,Zahořany,703,550,553
1998,Západočeský kraj,Domažlice,Ždánov,98,82,82
1998,Západočeský kraj,Cheb,Aš,9647,6003,6032
1998,Západočeský kraj,Cheb,Dolní Žandov,875,628,629
1998,Západočeský kraj,Cheb,Drmoul,571,451,452
1998,Západočeský kraj,Cheb,Františkovy Lázně,4705,3479,3485
1998,Západočeský kraj,Cheb,Hazlov,1068,717,723
1998,Západočeský kraj,Cheb,Hranice,1692,1086,1088
1998,Západočeský kraj,Cheb,Cheb,24743,16509,16592
1998,Západočeský kraj,Cheb,Krásná,389,226,227
1998,Západočeský kraj,Cheb,Křižovatka,206,163,165
1998,Západočeský kraj,Cheb,Lázně Kynžvart,1293,884,890
1998,Západočeský kraj,Cheb,Libá,404,265,265
1998,Západočeský kraj,Cheb,Lipová,421,297,300
1998,Západočeský kraj,Cheb,Luby,1782,1128,1130
1998,Západočeský kraj,Cheb,Mariánské Lázně,12704,8784,8809
1998,Západočeský kraj,Cheb,Milhostov,225,131,132
1998,Západočeský kraj,Cheb,Milíkov,172,151,152
1998,Západočeský kraj,Cheb,Mnichov,209,147,147
1998,Západočeský kraj,Cheb,Nebanice,207,176,177
1998,Západočeský kraj,Cheb,Nový Kostel,380,233,235
1998,Západočeský kraj,Cheb,Odrava,165,116,116
1998,Západočeský kraj,Cheb,Okrouhlá,163,112,114
1998,Západočeský kraj,Cheb,Ovesné Kladruby,88,66,66
1998,Západočeský kraj,Cheb,Plesná,1437,953,962
1998,Západočeský kraj,Cheb,Podhradí,113,91,92
1998,Západočeský kraj,Cheb,Pomezí nad Ohří,67,54,54
1998,Západočeský kraj,Cheb,Poustka,90,63,63
1998,Západočeský kraj,Cheb,Prameny,93,71,71
1998,Západočeský kraj,Cheb,Skalná,1272,901,907
1998,Západočeský kraj,Cheb,Stará Voda,307,231,234
1998,Západočeský kraj,Cheb,Trstěnice,255,163,164
1998,Západočeský kraj,Cheb,Třebeň,245,173,173
1998,Západočeský kraj,Cheb,Tři Sekery,531,400,400
1998,Západočeský kraj,Cheb,Tuřany,76,53,53
1998,Západočeský kraj,Cheb,Valy,219,179,180
1998,Západočeský kraj,Cheb,Velká Hleďsebe,1801,1189,1190
1998,Západočeský kraj,Cheb,Velký Luh,84,67,68
1998,Západočeský kraj,Cheb,Vlkovice,94,77,77
1998,Západočeský kraj,Cheb,Vojtanov,127,99,99
1998,Západočeský kraj,Cheb,Zádub-Závišín,205,158,158
1998,Západočeský kraj,Karlovy Vary,Abertamy,821,521,523
1998,Západočeský kraj,Karlovy Vary,Andělská Hora,155,115,116
1998,Západočeský kraj,Karlovy Vary,Bečov nad Teplou,830,573,574
1998,Západočeský kraj,Karlovy Vary,Bochov,1369,911,913
1998,Západočeský kraj,Karlovy Vary,Boží Dar,118,82,82
1998,Západočeský kraj,Karlovy Vary,Božičany,434,270,273
1998,Západočeský kraj,Karlovy Vary,Březová,445,325,325
1998,Západočeský kraj,Karlovy Vary,Černava,179,118,118
1998,Západočeský kraj,Karlovy Vary,Čichalov,121,84,86
1998,Západočeský kraj,Karlovy Vary,Dalovice,1399,998,1002
1998,Západočeský kraj,Karlovy Vary,Děpoltovice,201,155,155
1998,Západočeský kraj,Karlovy Vary,Hájek,288,200,201
1998,Západočeský kraj,Karlovy Vary,Horní Blatná,275,192,194
1998,Západočeský kraj,Karlovy Vary,Hory,135,98,98
1998,Západočeský kraj,Karlovy Vary,Hradiště,506,350,351
1998,Západočeský kraj,Karlovy Vary,Hroznětín,1227,820,826
1998,Západočeský kraj,Karlovy Vary,Chodov,77,53,53
1998,Západočeský kraj,Karlovy Vary,Chyše,498,345,349
1998,Západočeský kraj,Karlovy Vary,Jáchymov,2349,1578,1588
1998,Západočeský kraj,Karlovy Vary,Jenišov,235,168,168
1998,Západočeský kraj,Karlovy Vary,Karlovy Vary,45188,31868,32020
1998,Západočeský kraj,Karlovy Vary,Kolová,732,549,551
1998,Západočeský kraj,Karlovy Vary,Krásné Údolí,316,209,209
1998,Západočeský kraj,Karlovy Vary,Krásný Les,119,98,98
1998,Západočeský kraj,Karlovy Vary,Kyselka,486,307,308
1998,Západočeský kraj,Karlovy Vary,Merklín,750,490,490
1998,Západočeský kraj,Karlovy Vary,Mírová,180,135,135
1998,Západočeský kraj,Karlovy Vary,Nejdek,6240,4212,4235
1998,Západočeský kraj,Karlovy Vary,Nová Role,3131,2138,2150
1998,Západočeský kraj,Karlovy Vary,Nové Hamry,214,184,185
1998,Západočeský kraj,Karlovy Vary,Ostrov,14656,9852,9902
1998,Západočeský kraj,Karlovy Vary,Otovice,416,304,306
1998,Západočeský kraj,Karlovy Vary,Otročín,419,247,247
1998,Západočeský kraj,Karlovy Vary,Pernink,541,347,349
1998,Západočeský kraj,Karlovy Vary,Potůčky,253,186,186
1998,Západočeský kraj,Karlovy Vary,Pšov,473,324,325
1998,Západočeský kraj,Karlovy Vary,Sadov,765,518,520
1998,Západočeský kraj,Karlovy Vary,Smolné Pece,62,52,52
1998,Západočeský kraj,Karlovy Vary,Stanovice,365,260,261
1998,Západočeský kraj,Karlovy Vary,Stráž nad Ohří,482,340,341
1998,Západočeský kraj,Karlovy Vary,Stružná,368,248,249
1998,Západočeský kraj,Karlovy Vary,Šemnice,335,231,232
1998,Západočeský kraj,Karlovy Vary,Štědrá,447,298,299
1998,Západočeský kraj,Karlovy Vary,Teplá,2041,1464,1467
1998,Západočeský kraj,Karlovy Vary,Teplička,64,47,49
1998,Západočeský kraj,Karlovy Vary,Toužim,2869,1918,1925
1998,Západočeský kraj,Karlovy Vary,Útvina,411,299,300
1998,Západočeský kraj,Karlovy Vary,Valeč,272,191,191
1998,Západočeský kraj,Karlovy Vary,Velichov,382,269,270
1998,Západočeský kraj,Karlovy Vary,Verušičky,240,144,144
1998,Západočeský kraj,Karlovy Vary,Vojkovice,398,267,270
1998,Západočeský kraj,Karlovy Vary,Vrbice,132,89,89
1998,Západočeský kraj,Karlovy Vary,Vysoká Pec,139,109,112
1998,Západočeský kraj,Karlovy Vary,Žlutice,2178,1395,1404
1998,Západočeský kraj,Klatovy,Běhařov,123,97,97
1998,Západočeský kraj,Klatovy,Běšiny,663,530,532
1998,Západočeský kraj,Klatovy,Bezděkov,633,506,507
1998,Západočeský kraj,Klatovy,Biřkov,119,88,88
1998,Západočeský kraj,Klatovy,Bolešiny,484,414,414
1998,Západočeský kraj,Klatovy,Borovy,174,139,141
1998,Západočeský kraj,Klatovy,Břežany,124,93,93
1998,Západočeský kraj,Klatovy,Budětice,263,223,225
1998,Západočeský kraj,Klatovy,Bukovník,63,49,49
1998,Západočeský kraj,Klatovy,Čachrov,439,336,338
1998,Západočeský kraj,Klatovy,Červené Poříčí,178,129,130
1998,Západočeský kraj,Klatovy,Číhaň,165,137,137
1998,Západočeský kraj,Klatovy,Čimice,139,123,126
1998,Západočeský kraj,Klatovy,Dešenice,582,444,446
1998,Západočeský kraj,Klatovy,Dlažov,323,252,252
1998,Západočeský kraj,Klatovy,Dlouhá Ves,667,461,462
1998,Západočeský kraj,Klatovy,Dobršín,86,69,69
1998,Západočeský kraj,Klatovy,Dolany,598,461,465
1998,Západočeský kraj,Klatovy,Domoraz,62,54,54
1998,Západočeský kraj,Klatovy,Dražovice,131,99,99
1998,Západočeský kraj,Klatovy,Frymburk,88,74,74
1998,Západočeský kraj,Klatovy,Hamry,95,68,70
1998,Západočeský kraj,Klatovy,Hartmanice,986,639,643
1998,Západočeský kraj,Klatovy,Hejná,140,113,113
1998,Západočeský kraj,Klatovy,Hlavňovice,402,309,312
1998,Západočeský kraj,Klatovy,Hnačov,71,67,67
1998,Západočeský kraj,Klatovy,Horažďovice,4567,3495,3505
1998,Západočeský kraj,Klatovy,Horská Kvilda,47,45,45
1998,Západočeský kraj,Klatovy,Hrádek,1049,764,766
1998,Západočeský kraj,Klatovy,Hradešice,352,288,289
1998,Západočeský kraj,Klatovy,Chanovice,580,470,471
1998,Západočeský kraj,Klatovy,Chlístov,88,72,72
1998,Západočeský kraj,Klatovy,Chudenice,580,452,455
1998,Západočeský kraj,Klatovy,Chudenín,436,282,284
1998,Západočeský kraj,Klatovy,Janovice nad Úhlavou,1692,1179,1184
1998,Západočeský kraj,Klatovy,Javor,75,65,66
1998,Západočeský kraj,Klatovy,Ježovy,198,153,153
1998,Západočeský kraj,Klatovy,Jíno,26,24,24
1998,Západočeský kraj,Klatovy,Kaliště,20,20,20
1998,Západočeský kraj,Klatovy,Kašperské Hory,1308,885,890
1998,Západočeský kraj,Klatovy,Kejnice,102,86,87
1998,Západočeský kraj,Klatovy,Klatovy,18681,14036,14086
1998,Západočeský kraj,Klatovy,Klenová,98,78,78
1998,Západočeský kraj,Klatovy,Kolinec,1131,865,872
1998,Západočeský kraj,Klatovy,Kovčín,65,56,56
1998,Západočeský kraj,Klatovy,Křenice,153,128,129
1998,Západočeský kraj,Klatovy,Kvášňovice,122,99,100
1998,Západočeský kraj,Klatovy,Lomec,89,66,66
1998,Západočeský kraj,Klatovy,Malý Bor,446,339,341
1998,Západočeský kraj,Klatovy,Maňovice,43,42,42
1998,Západočeský kraj,Klatovy,Měčín,895,741,741
1998,Západočeský kraj,Klatovy,Mezihoří,61,49,49
1998,Západočeský kraj,Klatovy,Mlýnské Struhadlo,57,51,51
1998,Západočeský kraj,Klatovy,Modrava,91,79,81
1998,Západočeský kraj,Klatovy,Mochtín,747,542,542
1998,Západočeský kraj,Klatovy,Mokrosuky,130,121,121
1998,Západočeský kraj,Klatovy,Myslív,421,325,325
1998,Západočeský kraj,Klatovy,Myslovice,105,96,96
1998,Západočeský kraj,Klatovy,Nalžovské Hory,994,754,755
1998,Západočeský kraj,Klatovy,Nehodiv,73,70,70
1998,Západočeský kraj,Klatovy,Nezamyslice,183,147,147
1998,Západočeský kraj,Klatovy,Nezdice,172,148,150
1998,Západočeský kraj,Klatovy,Nezdice na Šumavě,390,287,287
1998,Západočeský kraj,Klatovy,Nýrsko,3781,2612,2618
1998,Západočeský kraj,Klatovy,Obytce,136,100,101
1998,Západočeský kraj,Klatovy,Olšany,160,138,138
1998,Západočeský kraj,Klatovy,Ostřetice,48,45,45
1998,Západočeský kraj,Klatovy,Pačejov,648,496,497
1998,Západočeský kraj,Klatovy,Petrovice u Sušice,568,408,410
1998,Západočeský kraj,Klatovy,Plánice,1367,1116,1123
1998,Západočeský kraj,Klatovy,Podmokly,144,108,110
1998,Západočeský kraj,Klatovy,Poleň,235,161,161
1998,Západočeský kraj,Klatovy,Prášily,139,111,111
1998,Západočeský kraj,Klatovy,Předslav,557,445,446
1998,Západočeský kraj,Klatovy,Rabí,432,347,351
1998,Západočeský kraj,Klatovy,Rejštejn,270,189,189
1998,Západočeský kraj,Klatovy,Slatina,101,83,84
1998,Západočeský kraj,Klatovy,Soběšice,359,261,263
1998,Západočeský kraj,Klatovy,Srní,377,297,300
1998,Západočeský kraj,Klatovy,Strašín,292,242,244
1998,Západočeský kraj,Klatovy,Strážov,1090,825,832
1998,Západočeský kraj,Klatovy,Stropčice,49,43,43
1998,Západočeský kraj,Klatovy,Sušice,9189,6855,6880
1998,Západočeský kraj,Klatovy,Svéradice,285,250,251
1998,Západočeský kraj,Klatovy,Švihov,1204,970,971
1998,Západočeský kraj,Klatovy,Tužice,77,70,70
1998,Západočeský kraj,Klatovy,Týnec,237,198,200
1998,Západočeský kraj,Klatovy,Újezd u Plánice,111,98,101
1998,Západočeský kraj,Klatovy,Velhartice,789,609,610
1998,Západočeský kraj,Klatovy,Velké Hydčice,187,165,165
1998,Západočeský kraj,Klatovy,Velký Bor,395,343,344
1998,Západočeský kraj,Klatovy,Vrhaveč,611,496,498
1998,Západočeský kraj,Klatovy,Vřeskovice,234,183,183
1998,Západočeský kraj,Klatovy,Zavlekov,332,268,268
1998,Západočeský kraj,Klatovy,Zborovy,120,107,107
1998,Západočeský kraj,Klatovy,Železná Ruda,1611,1191,1201
1998,Západočeský kraj,Klatovy,Žihobce,579,480,483
1998,Západočeský kraj,Klatovy,Žichovice,565,433,433
1998,Západočeský kraj,Plzeň-město,Plzeň,140010,101582,101897
1998,Západočeský kraj,Plzeň-jih,Blovice,2995,2252,2267
1998,Západočeský kraj,Plzeň-jih,Bolkov,55,43,43
1998,Západočeský kraj,Plzeň-jih,Borovno,81,75,75
1998,Západočeský kraj,Plzeň-jih,Buková,167,126,127
1998,Západočeský kraj,Plzeň-jih,Čižice,322,273,274
1998,Západočeský kraj,Plzeň-jih,Čížkov,506,408,409
1998,Západočeský kraj,Plzeň-jih,Čmelíny,108,91,93
1998,Západočeský kraj,Plzeň-jih,Dnešice,585,459,461
1998,Západočeský kraj,Plzeň-jih,Dobřany,4344,3098,3109
1998,Západočeský kraj,Plzeň-jih,Dolce,205,167,167
1998,Západočeský kraj,Plzeň-jih,Dolní Lukavice,621,492,492
1998,Západočeský kraj,Plzeň-jih,Drahkov,96,86,86
1998,Západočeský kraj,Plzeň-jih,Honezovice,180,131,131
1998,Západočeský kraj,Plzeň-jih,Horní Lukavice,302,239,244
1998,Západočeský kraj,Plzeň-jih,Horšice,303,231,231
1998,Západočeský kraj,Plzeň-jih,Hradec,328,237,239
1998,Západočeský kraj,Plzeň-jih,Hradiště,237,189,192
1998,Západočeský kraj,Plzeň-jih,Chlum,152,134,135
1998,Západočeský kraj,Plzeň-jih,Chlumčany,1799,1259,1270
1998,Západočeský kraj,Plzeň-jih,Chlumy,79,68,68
1998,Západočeský kraj,Plzeň-jih,Chocenice,415,316,316
1998,Západočeský kraj,Plzeň-jih,Chotěšov,2046,1360,1365
1998,Západočeský kraj,Plzeň-jih,Chválenice,404,315,315
1998,Západočeský kraj,Plzeň-jih,Jarov,210,178,180
1998,Západočeský kraj,Plzeň-jih,Kasejovice,1062,870,871
1998,Západočeský kraj,Plzeň-jih,Kbel,240,203,203
1998,Západočeský kraj,Plzeň-jih,Klášter,147,108,110
1998,Západočeský kraj,Plzeň-jih,Kotovice,192,149,150
1998,Západočeský kraj,Plzeň-jih,Kozlovice,64,53,54
1998,Západočeský kraj,Plzeň-jih,Kramolín,83,68,68
1998,Západočeský kraj,Plzeň-jih,Letiny,481,388,388
1998,Západočeský kraj,Plzeň-jih,Letkov,220,181,181
1998,Západočeský kraj,Plzeň-jih,Lhota,310,247,247
1998,Západočeský kraj,Plzeň-jih,Lhůta,127,119,119
1998,Západočeský kraj,Plzeň-jih,Lisov,82,62,62
1998,Západočeský kraj,Plzeň-jih,Líšina,129,90,93
1998,Západočeský kraj,Plzeň-jih,Losiná,652,524,525
1998,Západočeský kraj,Plzeň-jih,Louňová,68,68,68
1998,Západočeský kraj,Plzeň-jih,Lužany,549,458,464
1998,Západočeský kraj,Plzeň-jih,Měcholupy,162,128,130
1998,Západočeský kraj,Plzeň-jih,Merklín,802,566,567
1998,Západočeský kraj,Plzeň-jih,Mileč,294,263,265
1998,Západočeský kraj,Plzeň-jih,Milínov,152,129,130
1998,Západočeský kraj,Plzeň-jih,Míšov,96,86,86
1998,Západočeský kraj,Plzeň-jih,Mladý Smolivec,642,531,533
1998,Západočeský kraj,Plzeň-jih,Mohelnice,59,45,45
1998,Západočeský kraj,Plzeň-jih,Mokrouše,101,88,89
1998,Západočeský kraj,Plzeň-jih,Nebílovy,261,203,204
1998,Západočeský kraj,Plzeň-jih,Nekvasovy,185,163,163
1998,Západočeský kraj,Plzeň-jih,Nepomuk,2598,1871,1881
1998,Západočeský kraj,Plzeň-jih,Netunice,121,102,102
1998,Západočeský kraj,Plzeň-jih,Neurazy,680,545,545
1998,Západočeský kraj,Plzeň-jih,Nezbavětice,150,115,116
1998,Západočeský kraj,Plzeň-jih,Nezdřev,104,78,78
1998,Západočeský kraj,Plzeň-jih,Nezvěstice,1091,887,899
1998,Západočeský kraj,Plzeň-jih,Nová Ves,110,92,92
1998,Západočeský kraj,Plzeň-jih,Nové Mitrovice,283,226,226
1998,Západočeský kraj,Plzeň-jih,Oplot,261,218,219
1998,Západočeský kraj,Plzeň-jih,Oselce,315,223,226
1998,Západočeský kraj,Plzeň-jih,Otěšice,124,99,99
1998,Západočeský kraj,Plzeň-jih,Polánka,61,48,48
1998,Západočeský kraj,Plzeň-jih,Prádlo,183,145,146
1998,Západočeský kraj,Plzeň-jih,Předenice,141,127,128
1998,Západočeský kraj,Plzeň-jih,Přestavlky,159,134,135
1998,Západočeský kraj,Plzeň-jih,Přeštice,5017,3844,3852
1998,Západočeský kraj,Plzeň-jih,Příchovice,688,538,539
1998,Západočeský kraj,Plzeň-jih,Ptenín,174,135,136
1998,Západočeský kraj,Plzeň-jih,Radkovice,86,69,69
1998,Západočeský kraj,Plzeň-jih,Roupov,209,182,184
1998,Západočeský kraj,Plzeň-jih,Řenče,682,598,598
1998,Západočeský kraj,Plzeň-jih,Seč,221,193,193
1998,Západočeský kraj,Plzeň-jih,Sedliště,116,100,100
1998,Západočeský kraj,Plzeň-jih,Skašov,192,147,147
1998,Západočeský kraj,Plzeň-jih,Soběkury,473,384,385
1998,Západočeský kraj,Plzeň-jih,Spálené Poříčí,1996,1487,1490
1998,Západočeský kraj,Plzeň-jih,Srby,138,115,116
1998,Západočeský kraj,Plzeň-jih,Starý Plzenec,3286,2572,2588
1998,Západočeský kraj,Plzeň-jih,Stod,2766,1940,1949
1998,Západočeský kraj,Plzeň-jih,Střelice,87,70,71
1998,Západočeský kraj,Plzeň-jih,Střížovice,261,198,199
1998,Západočeský kraj,Plzeň-jih,Šťáhlavy,1777,1387,1394
1998,Západočeský kraj,Plzeň-jih,Štěnovice,997,792,797
1998,Západočeský kraj,Plzeň-jih,Štěnovický Borek,250,201,201
1998,Západočeský kraj,Plzeň-jih,Tojice,76,70,71
1998,Západočeský kraj,Plzeň-jih,Třebčice,55,40,40
1998,Západočeský kraj,Plzeň-jih,Tymákov,537,414,415
1998,Západočeský kraj,Plzeň-jih,Týniště,34,31,31
1998,Západočeský kraj,Plzeň-jih,Únětice,104,90,90
1998,Západočeský kraj,Plzeň-jih,Útušice,398,315,315
1998,Západočeský kraj,Plzeň-jih,Ves Touškov,246,198,200
1998,Západočeský kraj,Plzeň-jih,Vlčí,67,62,62
1998,Západočeský kraj,Plzeň-jih,Vlčtejn,73,62,63
1998,Západočeský kraj,Plzeň-jih,Vrčeň,257,196,198
1998,Západočeský kraj,Plzeň-jih,Vstiš,273,194,194
1998,Západočeský kraj,Plzeň-jih,Zdemyslice,384,310,310
1998,Západočeský kraj,Plzeň-jih,Zemětice,247,189,189
1998,Západočeský kraj,Plzeň-jih,Žákava,293,237,239
1998,Západočeský kraj,Plzeň-jih,Ždírec,368,287,287
1998,Západočeský kraj,Plzeň-jih,Žinkovy,803,635,639
1998,Západočeský kraj,Plzeň-jih,Životice,66,61,61
1998,Západočeský kraj,Plzeň-sever,Bdeněves,313,229,229
1998,Západočeský kraj,Plzeň-sever,Bezvěrov,488,346,347
1998,Západočeský kraj,Plzeň-sever,Bílov,69,51,52
1998,Západočeský kraj,Plzeň-sever,Blatnice,519,401,402
1998,Západočeský kraj,Plzeň-sever,Blažim,69,52,52
1998,Západočeský kraj,Plzeň-sever,Bohy,70,66,66
1998,Západočeský kraj,Plzeň-sever,Brodeslavy,62,47,47
1998,Západočeský kraj,Plzeň-sever,Bučí,124,99,99
1998,Západočeský kraj,Plzeň-sever,Čeminy,205,149,149
1998,Západočeský kraj,Plzeň-sever,Černíkovice,61,53,53
1998,Západočeský kraj,Plzeň-sever,Čerňovice,107,88,88
1998,Západočeský kraj,Plzeň-sever,Česká Bříza,371,314,319
1998,Západočeský kraj,Plzeň-sever,Dobříč,311,266,266
1998,Západočeský kraj,Plzeň-sever,Dolany,186,151,151
1998,Západočeský kraj,Plzeň-sever,Dolní Bělá,359,302,302
1998,Západočeský kraj,Plzeň-sever,Dolní Hradiště,45,34,34
1998,Západočeský kraj,Plzeň-sever,Dražeň,119,108,108
1998,Západočeský kraj,Plzeň-sever,Druztová,481,405,406
1998,Západočeský kraj,Plzeň-sever,Dýšina,1074,785,788
1998,Západočeský kraj,Plzeň-sever,Heřmanova Huť,1344,946,949
1998,Západočeský kraj,Plzeň-sever,Hlince,68,60,60
1998,Západočeský kraj,Plzeň-sever,Hněvnice,69,66,66
1998,Západočeský kraj,Plzeň-sever,Holovousy,52,49,49
1998,Západočeský kraj,Plzeň-sever,Horní Bělá,450,402,402
1998,Západočeský kraj,Plzeň-sever,Horní Bříza,3354,2405,2407
1998,Západočeský kraj,Plzeň-sever,Hromnice,795,623,625
1998,Západočeský kraj,Plzeň-sever,Hvozd,195,164,164
1998,Západočeský kraj,Plzeň-sever,Chotíkov,588,445,445
1998,Západočeský kraj,Plzeň-sever,Chrást,1359,1080,1080
1998,Západočeský kraj,Plzeň-sever,Chříč,184,138,138
1998,Západočeský kraj,Plzeň-sever,Jarov,113,92,92
1998,Západočeský kraj,Plzeň-sever,Kaceřov,92,71,72
1998,Západočeský kraj,Plzeň-sever,Kaznějov,2373,1773,1779
1998,Západočeský kraj,Plzeň-sever,Kbelany,49,41,41
1998,Západočeský kraj,Plzeň-sever,Kočín,96,72,72
1998,Západočeský kraj,Plzeň-sever,Kopidlo,106,94,94
1998,Západočeský kraj,Plzeň-sever,Koryta,97,83,83
1998,Západočeský kraj,Plzeň-sever,Kozojedy,490,393,397
1998,Západočeský kraj,Plzeň-sever,Kozolupy,697,525,534
1998,Západočeský kraj,Plzeň-sever,Kožlany,1118,822,827
1998,Západočeský kraj,Plzeň-sever,Kralovice,2677,1999,2009
1998,Západočeský kraj,Plzeň-sever,Krašovice,288,246,246
1998,Západočeský kraj,Plzeň-sever,Krsy,171,122,122
1998,Západočeský kraj,Plzeň-sever,Křelovice,154,142,143
1998,Západočeský kraj,Plzeň-sever,Kunějovice,73,73,73
1998,Západočeský kraj,Plzeň-sever,Kyšice,509,406,406
1998,Západočeský kraj,Plzeň-sever,Ledce,541,417,417
1998,Západočeský kraj,Plzeň-sever,Líně,1703,1290,1296
1998,Západočeský kraj,Plzeň-sever,Líšťany,418,245,245
1998,Západočeský kraj,Plzeň-sever,Líté,183,149,149
1998,Západočeský kraj,Plzeň-sever,Lochousice,80,60,60
1998,Západočeský kraj,Plzeň-sever,Loza,188,149,150
1998,Západočeský kraj,Plzeň-sever,Malesice,357,240,242
1998,Západočeský kraj,Plzeň-sever,Manětín,1050,846,851
1998,Západočeský kraj,Plzeň-sever,Město Touškov,1320,906,912
1998,Západočeský kraj,Plzeň-sever,Mladotice,460,375,376
1998,Západočeský kraj,Plzeň-sever,Mrtník,245,203,203
1998,Západočeský kraj,Plzeň-sever,Myslinka,111,77,77
1998,Západočeský kraj,Plzeň-sever,Nadryby,72,72,72
1998,Západočeský kraj,Plzeň-sever,Nečtiny,484,362,364
1998,Západočeský kraj,Plzeň-sever,Nekmíř,321,263,263
1998,Západočeský kraj,Plzeň-sever,Nevřeň,165,124,124
1998,Západočeský kraj,Plzeň-sever,Nýřany,5284,3601,3610
1998,Západočeský kraj,Plzeň-sever,Obora,370,315,315
