year,region,county,town,kdúčsl,ods,ksčm,SPR-Republ.str.Čsl. M.Sládka,OBČANÉ 2011-SPRAVEDL. PRO LIDI,Dobrá volba 2016,top_09,Dělnic.str.sociální spravedl.,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Řád národa - Vlastenecká unie,ano,Strana svobodných občanů,-,Česká národní fronta,STAROSTOVÉ A NEZÁVISLÍ,Národ Sobě,Referendum o Evropské unii,sz,"ROZUMNÍ-stop migraci,diktát.EU",Strana Práv Občanů,Volte Pr.Blok www.cibulka.net,Unie H.A.V.E.L.,Společ.proti výst.v Prok.údolí,Česká pirátská strana,Blok proti islam.-Obran.domova,Radostné Česko,Občanská demokratická aliance,SPORTOVCI,čssd,Česká strana národně sociální,spd,REALISTÉ,voters,votes_ok,votes_all
2017,Zlínský kraj,Kroměříž,Jankovice,16,14,12,0,,2,7,1,1,0,59,7,,,10,,0,4,1,1,,,,22,0,0,0,0,16,,40,0,312,213,215
2017,Zlínský kraj,Kroměříž,Jarohněvice,18,17,11,0,,0,6,0,0,0,45,3,,,1,,1,3,1,0,,,,12,0,0,0,0,20,,25,1,240,164,164
2017,Zlínský kraj,Kroměříž,Karolín,18,7,10,2,,0,4,0,0,2,29,1,,,4,,0,2,0,0,,,,21,0,0,0,0,9,,16,0,193,125,126
2017,Zlínský kraj,Kroměříž,Komárno,34,11,8,2,,0,0,0,0,0,39,1,,,15,,0,1,1,2,,,,10,0,0,2,1,23,,21,0,258,171,171
2017,Zlínský kraj,Kroměříž,Koryčany,92,80,204,2,,1,26,6,0,1,320,21,,,70,,0,7,16,3,,,,100,4,2,1,5,147,,160,2,2292,1270,1274
2017,Zlínský kraj,Kroměříž,Kostelany,24,20,30,0,,0,14,4,0,6,111,1,,,11,,0,3,7,1,,,,24,0,0,0,2,20,,41,0,514,319,323
2017,Zlínský kraj,Kroměříž,Kostelec u Holešova,79,39,49,4,,0,9,2,0,1,147,5,,,12,,2,3,2,2,,,,27,0,0,1,0,36,,82,1,821,503,507
2017,Zlínský kraj,Kroměříž,Kroměříž,1172,1450,1231,18,,6,526,26,9,37,4409,218,,,499,,15,266,75,72,,,,1347,7,14,60,33,1118,,1940,102,24150,14650,14756
2017,Zlínský kraj,Kroměříž,Kunkovice,4,1,5,0,,0,1,0,0,0,10,1,,,1,,0,0,0,0,,,,4,0,0,0,0,1,,8,0,60,36,38
2017,Zlínský kraj,Kroměříž,Kurovice,16,6,19,0,,0,3,0,0,0,82,2,,,6,,0,0,0,0,,,,2,0,0,0,0,9,,8,0,216,153,154
2017,Zlínský kraj,Kroměříž,Kvasice,91,98,88,0,,0,24,1,2,1,383,10,,,53,,0,17,10,6,,,,74,1,0,0,2,75,,141,7,1832,1084,1091
2017,Zlínský kraj,Kroměříž,Kyselovice,35,15,33,1,,0,8,1,0,0,79,3,,,16,,0,1,2,0,,,,14,0,1,0,0,10,,24,1,403,244,245
2017,Zlínský kraj,Kroměříž,Lechotice,23,6,7,0,,0,3,0,0,0,71,3,,,3,,0,1,0,3,,,,10,0,0,0,0,13,,33,7,319,183,185
2017,Zlínský kraj,Kroměříž,Litenčice,15,6,26,0,,0,5,0,0,1,51,2,,,67,,0,4,2,2,,,,15,3,0,0,0,17,,20,0,384,236,238
2017,Zlínský kraj,Kroměříž,Loukov,51,33,31,0,,0,9,0,0,0,112,10,,,56,,0,6,1,0,,,,30,1,0,0,2,25,,93,4,771,464,465
2017,Zlínský kraj,Kroměříž,Lubná,19,22,16,0,,0,4,0,0,0,71,2,,,9,,0,2,1,1,,,,14,0,0,0,0,5,,50,1,365,217,218
2017,Zlínský kraj,Kroměříž,Ludslavice,34,21,16,0,,0,9,1,0,0,79,3,,,9,,0,3,5,1,,,,9,0,0,1,0,12,,35,5,402,243,246
2017,Zlínský kraj,Kroměříž,Lutopecny,46,18,37,0,,0,7,0,0,1,96,0,,,14,,0,3,1,3,,,,18,0,0,0,0,21,,41,0,480,306,310
2017,Zlínský kraj,Kroměříž,Martinice,48,26,27,0,,1,8,1,0,0,132,8,,,21,,0,4,2,1,,,,33,0,0,1,0,29,,64,4,602,410,410
2017,Zlínský kraj,Kroměříž,Míškovice,42,39,16,0,,1,5,0,0,0,94,8,,,19,,0,4,2,3,,,,16,0,0,0,1,13,,65,1,498,329,329
2017,Zlínský kraj,Kroměříž,Morkovice-Slížany,111,55,237,2,,0,18,2,0,2,394,19,,,47,,2,22,6,8,,,,113,3,1,1,2,79,,237,8,2342,1369,1377
2017,Zlínský kraj,Kroměříž,Mrlínek,8,11,14,0,,0,0,0,0,0,40,1,,,1,,0,0,0,0,,,,9,0,0,0,0,11,,67,1,236,163,163
2017,Zlínský kraj,Kroměříž,Němčice,12,24,18,3,,0,2,0,0,0,65,0,,,4,,0,2,0,0,,,,12,0,0,0,0,13,,25,0,296,180,182
2017,Zlínský kraj,Kroměříž,Nítkovice,5,6,15,0,,0,2,0,1,0,35,6,,,6,,0,2,1,2,,,,6,1,0,0,0,6,,9,2,213,105,105
2017,Zlínský kraj,Kroměříž,Nová Dědina,12,9,19,1,,0,3,0,0,0,87,2,,,13,,0,4,1,1,,,,15,0,0,2,0,16,,57,0,346,242,242
2017,Zlínský kraj,Kroměříž,Osíčko,26,10,20,0,,0,2,0,0,0,70,1,,,18,,0,0,3,1,,,,14,0,0,0,1,6,,40,0,368,212,217
2017,Zlínský kraj,Kroměříž,Pacetluky,13,6,13,0,,0,8,0,0,0,26,2,,,6,,0,2,0,1,,,,4,0,0,0,0,10,,28,0,196,119,121
2017,Zlínský kraj,Kroměříž,Pačlavice,37,10,73,1,,1,4,1,0,0,136,3,,,16,,0,3,3,2,,,,29,0,3,2,1,52,,77,0,728,454,458
2017,Zlínský kraj,Kroměříž,Počenice-Tetětice,35,23,76,1,,1,2,0,0,0,95,4,,,11,,0,0,2,9,,,,20,1,0,0,0,10,,55,3,598,348,354
2017,Zlínský kraj,Kroměříž,Podhradní Lhota,54,21,11,0,,1,6,1,0,0,52,4,,,12,,0,1,1,1,,,,21,0,0,0,1,6,,33,1,407,227,229
2017,Zlínský kraj,Kroměříž,Prasklice,9,9,19,0,,1,4,0,0,0,23,2,,,8,,0,0,1,1,,,,7,0,0,0,1,10,,21,2,190,118,118
2017,Zlínský kraj,Kroměříž,Pravčice,19,14,32,2,,0,1,0,0,2,142,6,,,11,,1,11,0,0,,,,27,0,0,2,0,35,,85,2,620,392,396
2017,Zlínský kraj,Kroměříž,Prusinovice,67,44,51,1,,0,9,1,0,0,164,17,,,30,,0,4,5,0,,,,47,0,0,2,1,39,,121,4,967,607,612
2017,Zlínský kraj,Kroměříž,Přílepy,61,40,34,0,,0,19,8,0,0,159,3,,,29,,1,7,4,6,,,,36,0,0,2,1,22,,92,3,769,527,529
2017,Zlínský kraj,Kroměříž,Rajnochovice,39,15,39,1,,0,0,0,1,1,66,7,,,15,,1,2,0,0,,,,24,0,1,0,0,19,,25,2,439,258,259
2017,Zlínský kraj,Kroměříž,Rataje,80,34,70,4,,0,16,2,2,0,171,10,,,17,,1,9,1,4,,,,53,1,1,3,3,27,,93,3,902,605,607
2017,Zlínský kraj,Kroměříž,Roštění,49,12,35,1,,0,8,2,1,0,124,5,,,6,,1,2,4,1,,,,17,0,0,2,0,23,,30,2,549,325,330
2017,Zlínský kraj,Kroměříž,Roštín,23,40,34,0,,0,8,0,0,0,88,5,,,12,,0,4,2,1,,,,16,0,0,0,1,15,,64,1,586,314,316
2017,Zlínský kraj,Kroměříž,Rusava,22,32,20,0,,0,12,0,0,0,93,0,,,12,,0,4,4,1,,,,18,0,0,1,0,26,,67,3,519,315,317
2017,Zlínský kraj,Kroměříž,Rymice,45,24,15,1,,1,13,0,0,2,90,6,,,17,,1,5,1,0,,,,21,1,0,1,0,21,,43,2,489,310,310
2017,Zlínský kraj,Kroměříž,Skaštice,22,12,15,0,,0,4,0,0,2,84,3,,,9,,0,3,1,0,,,,12,0,0,1,0,3,,22,0,308,193,194
2017,Zlínský kraj,Kroměříž,Slavkov pod Hostýnem,28,29,17,0,,0,2,0,1,1,98,3,,,9,,0,3,2,0,,,,31,0,0,0,0,9,,62,5,506,300,300
2017,Zlínský kraj,Kroměříž,Soběsuky,17,4,22,1,,0,3,0,0,1,62,1,,,9,,0,4,1,1,,,,10,0,0,1,1,23,,39,1,281,201,204
2017,Zlínský kraj,Kroměříž,Střílky,26,25,38,1,,0,5,1,2,0,87,1,,,26,,4,6,0,4,,,,33,0,4,0,4,29,,44,0,532,340,341
2017,Zlínský kraj,Kroměříž,Střížovice,7,8,6,1,,0,2,0,0,0,27,5,,,9,,0,3,1,0,,,,9,1,0,2,0,7,,13,0,213,101,102
2017,Zlínský kraj,Kroměříž,Sulimov,19,2,9,0,,0,1,0,0,1,11,1,,,6,,0,0,1,0,,,,9,0,0,0,0,2,,21,0,129,83,83
2017,Zlínský kraj,Kroměříž,Šelešovice,12,7,22,0,,1,3,0,0,0,58,2,,,3,,0,4,5,3,,,,8,0,0,2,0,6,,24,0,256,160,161
2017,Zlínský kraj,Kroměříž,Troubky-Zdislavice,13,4,36,0,,0,12,0,2,0,64,2,,,9,,0,0,2,5,,,,10,0,1,0,0,17,,45,0,382,222,223
2017,Zlínský kraj,Kroměříž,Třebětice,16,19,5,0,,0,1,0,0,0,44,0,,,8,,0,2,0,0,,,,5,0,0,2,0,7,,18,0,219,127,127
2017,Zlínský kraj,Kroměříž,Uhřice,1,4,23,0,,0,4,2,0,0,23,0,,,1,,0,1,1,0,,,,5,0,0,0,0,5,,20,0,155,90,92
2017,Zlínský kraj,Kroměříž,Věžky,12,12,11,2,,0,3,0,0,2,67,5,,,6,,1,3,1,28,,,,17,0,0,0,0,13,,28,0,333,211,211
2017,Zlínský kraj,Kroměříž,Vítonice,23,15,13,1,,0,1,0,0,0,75,3,,,17,,0,1,0,1,,,,12,2,1,0,0,21,,32,0,364,218,220
2017,Zlínský kraj,Kroměříž,Vrbka,9,5,5,0,,0,1,1,0,0,37,1,,,2,,0,2,0,0,,,,13,0,0,2,0,9,,13,2,171,102,104
2017,Zlínský kraj,Kroměříž,Zahnašovice,24,6,8,1,,0,8,1,0,0,63,2,,,4,,0,0,1,1,,,,8,0,0,0,0,12,,31,0,259,170,170
2017,Zlínský kraj,Kroměříž,Záříčí,12,19,54,0,,0,2,0,0,0,131,8,,,12,,0,4,6,2,,,,21,0,0,0,1,21,,59,4,589,356,360
2017,Zlínský kraj,Kroměříž,Zástřizly,16,9,4,0,,0,0,0,0,0,28,2,,,7,,0,0,0,0,,,,7,0,0,0,0,6,,14,0,121,93,93
2017,Zlínský kraj,Kroměříž,Zborovice,46,41,85,2,,0,6,1,0,1,195,16,,,37,,0,2,3,11,,,,42,0,0,0,1,64,,120,1,1226,674,679
2017,Zlínský kraj,Kroměříž,Zdounky,82,51,135,5,,0,7,2,0,1,287,16,,,61,,1,7,7,16,,,,68,2,2,0,3,62,,162,13,1707,990,1000
2017,Zlínský kraj,Kroměříž,Zlobice,33,19,34,1,,0,5,0,0,1,91,3,,,10,,0,6,1,3,,,,26,0,0,0,1,10,,40,1,502,285,287
2017,Zlínský kraj,Kroměříž,Žalkovice,44,23,19,0,,0,9,0,0,1,133,5,,,14,,0,9,0,2,,,,21,1,0,0,0,19,,28,3,499,331,333
2017,Zlínský kraj,Kroměříž,Žeranovice,81,15,34,1,,0,7,1,0,0,97,2,,,20,,0,3,2,6,,,,29,1,2,0,3,19,,45,5,624,373,374
2017,Zlínský kraj,Uherské Hradiště,Babice,95,79,66,0,,1,23,0,0,0,254,3,,,55,,0,5,6,4,,,,74,0,0,2,1,60,,133,5,1452,866,870
2017,Zlínský kraj,Uherské Hradiště,Bánov,148,92,62,0,,1,11,0,1,2,293,11,,,117,,1,10,1,2,,,,71,1,0,2,0,75,,156,6,1707,1063,1069
2017,Zlínský kraj,Uherské Hradiště,Bílovice,147,98,80,2,,0,28,1,0,0,264,14,,,66,,0,10,5,35,,,,90,0,1,1,3,67,,92,4,1473,1008,1018
2017,Zlínský kraj,Uherské Hradiště,Bojkovice,208,290,225,3,,0,37,3,0,6,612,20,,,79,,4,23,7,12,,,,134,1,1,1,1,165,,322,16,3635,2170,2181
2017,Zlínský kraj,Uherské Hradiště,Boršice,199,103,136,0,,2,33,1,0,0,279,14,,,61,,0,14,3,3,,,,95,0,1,0,1,74,,108,4,1788,1131,1141
2017,Zlínský kraj,Uherské Hradiště,Boršice u Blatnice,73,49,59,2,,0,9,0,0,0,95,8,,,13,,1,1,3,1,,,,25,0,0,0,1,24,,39,1,660,404,407
2017,Zlínský kraj,Uherské Hradiště,Břestek,27,49,33,2,,0,13,0,0,0,128,10,,,19,,0,6,1,0,,,,37,0,0,0,0,36,,37,4,657,402,405
2017,Zlínský kraj,Uherské Hradiště,Březolupy,87,99,84,2,,0,24,1,0,3,189,9,,,68,,0,7,10,11,,,,80,2,1,1,1,64,,112,22,1359,877,881
2017,Zlínský kraj,Uherské Hradiště,Březová,59,44,51,2,,0,3,1,0,2,128,3,,,32,,0,1,2,1,,,,19,0,0,0,0,10,,80,1,827,439,442
2017,Zlínský kraj,Uherské Hradiště,Buchlovice,129,173,135,3,,1,38,1,0,4,358,15,,,57,,0,20,6,8,,,,123,1,3,1,1,107,,131,5,2085,1320,1330
2017,Zlínský kraj,Uherské Hradiště,Bystřice pod Lopeníkem,40,25,31,2,,0,2,1,0,0,105,4,,,71,,0,6,4,3,,,,25,0,1,0,1,20,,81,1,663,423,428
2017,Zlínský kraj,Uherské Hradiště,Částkov,26,9,17,0,,0,1,0,0,0,64,3,,,6,,1,1,4,0,,,,10,0,0,1,0,10,,38,4,308,195,197
2017,Zlínský kraj,Uherské Hradiště,Dolní Němčí,235,120,67,0,,1,35,6,0,0,384,17,,,151,,0,10,13,11,,,,95,0,4,1,3,104,,206,6,2464,1469,1473
2017,Zlínský kraj,Uherské Hradiště,Drslavice,87,23,18,0,,0,8,0,0,0,61,6,,,6,,0,1,2,7,,,,15,0,0,2,0,16,,54,1,431,307,308
2017,Zlínský kraj,Uherské Hradiště,Hluk,322,222,164,4,,1,50,2,2,4,560,33,,,131,,3,25,10,11,,,,157,1,2,2,3,149,,306,7,3503,2171,2187
2017,Zlínský kraj,Uherské Hradiště,Horní Němčí,42,32,55,1,,0,7,2,0,0,105,3,,,30,,1,2,2,4,,,,21,3,0,1,0,31,,82,10,681,434,434
2017,Zlínský kraj,Uherské Hradiště,Hostějov,12,1,6,0,,0,3,0,0,0,2,0,,,2,,0,0,0,0,,,,2,0,0,0,0,3,,1,1,36,33,33
2017,Zlínský kraj,Uherské Hradiště,Hostětín,36,15,7,0,,0,2,0,0,0,24,5,,,6,,0,7,0,0,,,,10,0,0,0,0,10,,12,2,192,136,137
2017,Zlínský kraj,Uherské Hradiště,Hradčovice,149,37,17,0,,0,20,2,0,0,137,7,,,18,,0,6,3,54,,,,27,0,0,0,0,24,,59,4,810,564,570
2017,Zlínský kraj,Uherské Hradiště,Huštěnovice,62,37,51,3,,0,8,2,0,1,172,6,,,22,,1,9,3,2,,,,44,0,0,2,0,32,,71,3,793,531,535
2017,Zlínský kraj,Uherské Hradiště,Jalubí,104,78,76,0,,0,14,7,0,0,289,9,,,71,,0,6,5,3,,,,48,0,0,0,1,67,,83,3,1452,864,866
2017,Zlínský kraj,Uherské Hradiště,Jankovice,14,17,27,1,,0,6,1,0,0,83,1,,,12,,1,1,2,0,,,,18,0,0,0,0,21,,37,1,380,243,243
2017,Zlínský kraj,Uherské Hradiště,Kněžpole,125,55,61,1,,0,11,0,0,0,180,15,,,27,,0,3,2,1,,,,44,0,1,0,5,37,,57,2,886,627,631
2017,Zlínský kraj,Uherské Hradiště,Komňa,17,108,32,0,,0,2,1,0,1,74,2,,,9,,0,4,0,7,,,,16,0,0,0,0,18,,31,2,449,324,326
2017,Zlínský kraj,Uherské Hradiště,Korytná,51,22,51,0,,0,16,0,0,1,155,3,,,54,,1,2,4,4,,,,22,0,0,2,0,41,,57,6,783,492,493
2017,Zlínský kraj,Uherské Hradiště,Kostelany nad Moravou,68,47,36,2,,0,8,1,0,0,139,4,,,26,,0,7,3,1,,,,37,0,0,0,0,25,,68,1,749,473,476
2017,Zlínský kraj,Uherské Hradiště,Košíky,16,12,22,0,,0,3,0,0,0,57,5,,,19,,0,2,1,1,,,,18,0,0,1,0,9,,35,0,334,201,201
2017,Zlínský kraj,Uherské Hradiště,Kudlovice,39,42,31,0,,1,20,0,0,0,146,12,,,34,,0,3,4,1,,,,45,0,1,0,3,34,,73,1,788,490,492
2017,Zlínský kraj,Uherské Hradiště,Kunovice,302,309,184,2,,2,73,2,1,1,754,53,,,221,,6,35,13,12,,,,234,2,1,7,4,204,,322,16,4489,2760,2774
2017,Zlínský kraj,Uherské Hradiště,Lopeník,4,15,7,1,,0,5,0,0,0,25,4,,,6,,0,4,1,0,,,,7,0,0,0,0,10,,14,1,190,104,106
2017,Zlínský kraj,Uherské Hradiště,Medlovice,24,15,29,1,,0,6,1,0,0,60,4,,,7,,1,6,3,9,,,,16,0,0,0,0,12,,32,1,384,227,230
2017,Zlínský kraj,Uherské Hradiště,Mistřice,95,74,55,0,,0,12,1,0,0,169,5,,,32,,0,4,1,1,,,,30,0,1,1,0,28,,64,7,926,580,580
2017,Zlínský kraj,Uherské Hradiště,Modrá,100,28,26,0,,0,22,0,0,0,91,6,,,24,,1,5,0,1,,,,33,1,0,1,0,20,,34,3,570,396,398
2017,Zlínský kraj,Uherské Hradiště,Nedachlebice,99,23,68,0,,0,2,1,0,0,92,4,,,21,,0,3,6,2,,,,25,0,1,0,1,30,,60,3,650,441,446
2017,Zlínský kraj,Uherské Hradiště,Nedakonice,94,81,105,1,,2,25,1,1,1,230,8,,,56,,0,6,3,6,,,,65,0,0,2,1,44,,83,4,1271,819,824
2017,Zlínský kraj,Uherské Hradiště,Nezdenice,34,28,50,1,,0,4,1,0,0,101,6,,,19,,3,7,2,1,,,,34,1,0,0,0,40,,40,40,622,412,413
2017,Zlínský kraj,Uherské Hradiště,Nivnice,296,146,105,4,,0,23,2,1,1,415,38,,,180,,0,26,13,9,,,,126,1,0,0,1,160,,205,9,2685,1761,1773
2017,Zlínský kraj,Uherské Hradiště,Ořechov,69,42,21,0,,0,15,2,0,0,97,5,,,37,,0,3,0,0,,,,31,0,0,0,0,14,,38,3,590,377,378
2017,Zlínský kraj,Uherské Hradiště,Ostrožská Lhota,176,48,98,1,,0,16,0,0,0,214,8,,,29,,0,12,2,4,,,,43,0,0,0,3,48,,78,8,1212,788,789
2017,Zlínský kraj,Uherské Hradiště,Ostrožská Nová Ves,236,204,153,2,,2,44,1,0,2,473,36,,,83,,2,18,7,9,,,,141,1,0,2,5,96,,245,8,2813,1770,1781
2017,Zlínský kraj,Uherské Hradiště,Osvětimany,26,33,46,1,,1,13,1,0,2,103,14,,,11,,0,2,2,65,,,,24,0,0,0,0,19,,58,8,707,429,433
2017,Zlínský kraj,Uherské Hradiště,Pašovice,49,25,28,0,,0,4,0,0,0,141,9,,,24,,1,4,2,1,,,,32,2,0,1,3,12,,56,3,594,397,397
2017,Zlínský kraj,Uherské Hradiště,Pitín,102,38,71,1,,0,7,0,1,1,87,6,,,17,,0,1,1,2,,,,37,1,1,1,0,29,,55,4,745,463,464
2017,Zlínský kraj,Uherské Hradiště,Podolí,35,43,26,0,,0,13,0,0,0,120,9,,,44,,0,2,4,6,,,,32,4,0,1,0,24,,50,4,694,417,420
2017,Zlínský kraj,Uherské Hradiště,Polešovice,137,134,54,3,,0,26,2,1,0,276,16,,,129,,3,7,4,4,,,,70,0,0,4,1,65,,93,3,1616,1032,1036
2017,Zlínský kraj,Uherské Hradiště,Popovice,96,46,66,2,,1,16,1,0,1,150,7,,,46,,1,6,6,7,,,,48,0,0,0,2,29,,55,0,863,586,589
2017,Zlínský kraj,Uherské Hradiště,Prakšice,123,40,25,0,,0,13,0,0,0,133,12,,,25,,0,6,2,3,,,,51,0,1,1,2,46,,72,6,813,561,561
2017,Zlínský kraj,Uherské Hradiště,Rudice,18,17,33,0,,0,3,0,0,1,56,5,,,14,,0,3,4,4,,,,23,0,0,0,1,20,,34,9,374,245,245
2017,Zlínský kraj,Uherské Hradiště,Salaš,22,19,27,0,,0,5,1,0,0,53,3,,,10,,0,2,0,2,,,,12,0,0,1,0,14,,30,2,327,203,206
2017,Zlínský kraj,Uherské Hradiště,Slavkov,14,32,35,1,,0,9,0,0,0,122,4,,,12,,0,2,0,5,,,,14,0,0,4,0,29,,41,1,551,325,326
2017,Zlínský kraj,Uherské Hradiště,Staré Hutě,5,5,14,0,,0,4,0,0,0,15,0,,,6,,0,5,0,4,,,,9,0,0,0,0,6,,8,0,116,81,81
2017,Zlínský kraj,Uherské Hradiště,Staré Město,553,401,248,4,,2,92,3,5,6,796,66,,,285,,2,39,11,16,,,,318,4,0,2,6,197,,425,18,5448,3499,3534
2017,Zlínský kraj,Uherské Hradiště,Starý Hrozenkov,64,30,54,1,,0,24,1,0,1,130,3,,,5,,0,3,2,1,,,,30,0,0,0,2,15,,72,1,715,439,443
2017,Zlínský kraj,Uherské Hradiště,Strání,528,88,144,3,,0,19,0,0,2,332,16,,,56,,5,16,12,24,,,,68,0,0,1,2,109,,209,6,2916,1640,1655
2017,Zlínský kraj,Uherské Hradiště,Stříbrnice,14,38,24,0,,0,7,2,1,1,49,2,,,6,,0,2,3,2,,,,22,1,0,0,0,19,,21,2,349,216,217
2017,Zlínský kraj,Uherské Hradiště,Stupava,3,8,14,0,,0,2,0,0,0,34,1,,,4,,0,0,4,2,,,,8,2,0,0,0,6,,15,0,140,103,110
2017,Zlínský kraj,Uherské Hradiště,Suchá Loz,77,8,31,0,,0,8,0,0,1,134,3,,,209,,0,2,3,2,,,,20,0,0,0,0,31,,60,1,876,590,592
2017,Zlínský kraj,Uherské Hradiště,Sušice,28,27,24,0,,1,8,0,0,0,119,4,,,19,,0,9,0,3,,,,23,0,1,0,0,30,,51,3,502,350,352
2017,Zlínský kraj,Uherské Hradiště,Svárov,30,11,16,0,,0,3,2,0,0,31,0,,,13,,0,0,2,2,,,,10,0,0,0,0,9,,10,0,213,139,140
2017,Zlínský kraj,Uherské Hradiště,Šumice,209,50,61,1,,0,18,0,2,2,219,9,,,39,,1,14,8,6,,,,71,3,0,2,2,48,,92,8,1353,865,865
2017,Zlínský kraj,Uherské Hradiště,Topolná,155,61,97,0,,0,11,3,0,2,212,14,,,61,,0,3,6,3,,,,81,1,0,1,2,44,,90,10,1342,857,861
2017,Zlínský kraj,Uherské Hradiště,Traplice,58,44,61,4,,1,22,1,0,0,172,11,,,34,,2,5,6,5,,,,38,0,0,0,0,49,,67,2,956,582,584
2017,Zlínský kraj,Uherské Hradiště,Tučapy,16,13,6,0,,0,5,0,1,1,31,2,,,8,,0,3,0,1,,,,5,0,0,0,0,10,,19,0,199,121,122
2017,Zlínský kraj,Uherské Hradiště,Tupesy,76,43,44,1,,1,13,1,0,0,156,5,,,37,,0,7,1,4,,,,49,4,0,0,0,36,,77,2,898,557,560
2017,Zlínský kraj,Uherské Hradiště,Uherské Hradiště,1087,1973,1013,11,,3,535,12,7,15,3166,214,,,766,,15,211,49,61,,,,1353,14,11,7,21,1018,,1228,113,20799,12903,12971
2017,Zlínský kraj,Uherské Hradiště,Uherský Brod,1144,791,583,12,,6,249,10,7,6,2153,132,,,577,,3,88,45,61,,,,720,12,4,8,8,663,,1143,76,13772,8501,8534
2017,Zlínský kraj,Uherské Hradiště,Uherský Ostroh,274,186,176,3,,3,70,2,0,2,546,23,,,74,,1,28,8,19,,,,186,3,0,1,1,241,,282,10,3596,2139,2158
2017,Zlínský kraj,Uherské Hradiště,Újezdec,12,1,12,1,,0,2,0,1,0,35,0,,,1,,0,0,0,2,,,,11,0,0,0,0,9,,21,0,185,108,108
2017,Zlínský kraj,Uherské Hradiště,Vápenice,27,2,10,0,,0,3,0,0,0,22,1,,,5,,0,1,0,0,,,,4,0,0,0,0,12,,24,1,168,112,113
2017,Zlínský kraj,Uherské Hradiště,Vážany,42,19,14,0,,0,6,0,0,0,66,10,,,19,,0,1,2,3,,,,14,0,0,0,0,9,,28,1,345,234,240
2017,Zlínský kraj,Uherské Hradiště,Velehrad,134,62,76,0,,0,19,1,0,1,128,6,,,40,,2,1,1,2,,,,44,0,0,1,0,32,,48,4,993,602,605
2017,Zlínský kraj,Uherské Hradiště,Veletiny,67,48,35,0,,0,12,2,0,0,54,2,,,16,,0,0,2,10,,,,17,0,0,0,1,20,,43,3,458,332,332
2017,Zlínský kraj,Uherské Hradiště,Vlčnov,222,236,114,6,,1,46,3,0,6,372,19,,,123,,2,21,5,9,,,,123,0,3,2,1,109,,181,3,2481,1607,1616
2017,Zlínský kraj,Uherské Hradiště,Vyškovec,5,2,9,0,,0,1,1,0,0,11,0,,,2,,0,3,1,0,,,,3,0,1,0,0,6,,16,0,128,61,63
2017,Zlínský kraj,Uherské Hradiště,Záhorovice,57,54,48,0,,0,5,2,0,2,153,5,,,23,,0,9,0,7,,,,42,1,0,0,0,42,,81,4,878,535,537
2017,Zlínský kraj,Uherské Hradiště,Zlámanec,34,13,11,1,,0,1,0,0,0,48,1,,,3,,0,5,0,4,,,,8,0,0,0,0,15,,17,2,250,163,163
2017,Zlínský kraj,Uherské Hradiště,Zlechov,94,78,77,2,,1,12,0,0,0,276,7,,,36,,0,7,5,1,,,,80,0,0,1,0,57,,90,4,1351,828,834
2017,Zlínský kraj,Uherské Hradiště,Žítková,15,5,10,0,,0,3,0,0,0,22,0,,,7,,0,1,2,1,,,,7,0,0,0,0,5,,13,2,140,93,94
2017,Zlínský kraj,Vsetín,Branky,37,25,42,1,,0,21,0,0,0,156,4,,,14,,0,6,4,1,,,,51,0,0,0,5,18,,67,1,771,453,455
2017,Zlínský kraj,Vsetín,Bystřička,32,76,20,1,,0,21,1,0,2,181,6,,,26,,1,10,5,2,,,,57,0,1,1,3,35,,61,1,814,543,547
2017,Zlínský kraj,Vsetín,Dolní Bečva,171,88,54,1,,1,29,2,0,0,257,10,,,37,,0,7,7,2,,,,79,0,0,2,1,75,,113,6,1551,942,944
2017,Zlínský kraj,Vsetín,Francova Lhota,151,67,39,1,,1,18,2,0,0,174,21,,,43,,0,10,10,7,,,,67,1,0,2,1,42,,98,2,1305,757,761
2017,Zlínský kraj,Vsetín,Halenkov,183,98,72,1,,0,33,6,0,1,260,11,,,26,,0,11,8,2,,,,66,1,0,3,1,124,,129,5,1909,1041,1046
2017,Zlínský kraj,Vsetín,Horní Bečva,122,123,77,1,,3,25,0,0,0,351,32,,,66,,1,14,14,3,,,,107,3,0,2,3,94,,217,13,2119,1271,1277
2017,Zlínský kraj,Vsetín,Horní Lideč,213,42,30,2,,0,15,1,0,1,175,9,,,25,,0,13,1,6,,,,59,0,0,0,2,38,,83,2,1099,717,724
2017,Zlínský kraj,Vsetín,Hošťálková,114,106,56,1,,1,17,1,0,0,288,14,,,64,,0,9,6,4,,,,75,4,0,2,4,54,,217,4,1766,1041,1045
2017,Zlínský kraj,Vsetín,Hovězí,207,97,74,1,,0,11,3,2,0,325,10,,,131,,0,10,17,1,,,,74,0,1,2,2,73,,144,2,1927,1187,1192
2017,Zlínský kraj,Vsetín,Huslenky,154,79,56,2,,1,26,2,1,1,245,14,,,58,,0,7,10,2,,,,88,1,3,3,1,96,,155,3,1816,1008,1013
2017,Zlínský kraj,Vsetín,Hutisko-Solanec,148,98,82,1,,1,18,1,0,2,295,11,,,47,,0,13,5,4,,,,67,0,0,2,10,64,,112,10,1607,991,1006
2017,Zlínský kraj,Vsetín,Choryně,41,29,27,0,,0,7,1,1,1,119,6,,,11,,1,3,2,2,,,,32,1,0,1,0,25,,44,3,599,357,358
