year,region,county,town,Nezávislí,kdúčsl,Strana demokratické levice,čssd,ods,Českomoravská unie středu,ksčm,Levý blok,Občanská demokratická aliance,Mor.nár.str.-Hn.slezskom.sjed.,Sdruž.pro rep.-Republ.str.Čsl.,Hn.samosp.M.aSl.-Mor.nár.sjed.,Svobodní demokraté-LSNS,Demokratická unie,Důchodci za životní jistoty,Česká pravice,voters,votes_ok,votes_all
1996,Jihomoravský kraj,Jihlava,Jersín,1,30,1,33,28,0,5,0,4,0,12,2,3,6,5,1,150,131,131
1996,Jihomoravský kraj,Jihlava,Jezdovice,0,14,0,35,29,1,25,2,10,0,26,0,4,0,4,0,176,150,150
1996,Jihomoravský kraj,Jihlava,Ježená,0,4,0,20,14,0,22,2,8,1,2,0,0,0,1,0,80,74,75
1996,Jihomoravský kraj,Jihlava,Jihlava,133,2142,142,8523,8811,45,3535,470,2789,26,2188,46,433,1006,621,12,41420,30922,31092
1996,Jihomoravský kraj,Jihlava,Jihlávka,2,18,2,65,18,0,27,5,1,0,26,0,0,0,5,0,198,169,169
1996,Jihomoravský kraj,Jihlava,Jindřichovice,2,20,0,12,1,0,5,0,0,1,10,0,0,1,2,0,68,54,56
1996,Jihomoravský kraj,Jihlava,Kalhov,1,14,0,40,9,0,4,2,2,0,7,0,0,0,2,0,94,81,81
1996,Jihomoravský kraj,Jihlava,Kaliště,0,18,0,32,17,1,23,1,5,0,15,3,4,1,5,0,144,125,126
1996,Jihomoravský kraj,Jihlava,Kamenice,6,258,3,307,201,3,106,12,79,3,84,13,6,18,41,0,1352,1140,1146
1996,Jihomoravský kraj,Jihlava,Kamenná,2,12,0,26,28,2,19,2,22,0,3,0,0,2,8,0,150,126,127
1996,Jihomoravský kraj,Jihlava,Klatovec,0,5,0,14,14,0,10,0,1,0,7,0,2,3,1,0,57,57,57
1996,Jihomoravský kraj,Jihlava,Knínice,2,21,0,40,13,0,12,0,13,0,19,0,0,18,7,0,166,145,145
1996,Jihomoravský kraj,Jihlava,Kostelec,3,36,1,113,115,1,44,5,40,0,35,0,9,1,12,0,534,415,419
1996,Jihomoravský kraj,Jihlava,Kostelní Myslová,1,18,0,10,8,0,3,0,5,0,2,0,0,1,6,0,55,54,55
1996,Jihomoravský kraj,Jihlava,Kozlov,2,47,2,77,50,2,20,1,21,3,31,0,0,2,5,0,326,263,266
1996,Jihomoravský kraj,Jihlava,Krahulčí,2,33,1,77,76,5,30,6,25,0,36,2,7,10,11,0,399,321,330
1996,Jihomoravský kraj,Jihlava,Krasonice,3,36,0,44,21,0,25,5,18,1,21,2,1,5,4,0,198,186,187
1996,Jihomoravský kraj,Jihlava,Lhotka,0,9,0,10,15,0,5,1,4,0,20,0,0,3,0,0,76,67,68
1996,Jihomoravský kraj,Jihlava,Luka nad Jihlavou,13,275,4,343,346,2,140,18,152,3,95,12,20,41,50,2,1786,1516,1528
1996,Jihomoravský kraj,Jihlava,Malý Beranov,3,40,0,96,81,0,29,9,36,0,22,0,4,9,7,0,389,336,338
1996,Jihomoravský kraj,Jihlava,Markvartice,1,29,0,52,27,0,11,1,7,0,5,0,1,7,6,0,170,147,147
1996,Jihomoravský kraj,Jihlava,Měšín,4,10,1,20,40,0,11,0,18,0,7,2,0,3,5,0,139,121,122
1996,Jihomoravský kraj,Jihlava,Meziříčko,0,46,1,28,28,0,6,0,3,1,7,3,0,5,0,0,143,128,129
1996,Jihomoravský kraj,Jihlava,Milíčov,2,28,0,24,23,0,7,1,8,0,1,0,0,1,0,0,105,95,97
1996,Jihomoravský kraj,Jihlava,Mirošov,3,13,0,35,23,0,18,1,3,0,3,0,0,1,1,1,127,102,103
1996,Jihomoravský kraj,Jihlava,Mrákotín,2,78,1,125,103,1,107,6,42,3,73,4,23,12,17,1,704,598,606
1996,Jihomoravský kraj,Jihlava,Mysletice,3,11,0,32,7,0,15,1,3,0,7,1,1,2,4,0,98,87,87
1996,Jihomoravský kraj,Jihlava,Mysliboř,2,44,0,32,21,4,18,2,8,1,4,0,1,2,2,0,165,141,141
1996,Jihomoravský kraj,Jihlava,Nadějov,1,24,1,38,22,3,20,0,9,0,7,0,4,4,1,0,149,134,134
1996,Jihomoravský kraj,Jihlava,Nevcehle,0,23,1,23,27,0,17,3,15,0,26,1,2,4,3,0,179,145,146
1996,Jihomoravský kraj,Jihlava,Nová Říše,5,90,0,113,96,1,44,8,28,0,75,2,4,13,20,0,586,499,505
1996,Jihomoravský kraj,Jihlava,Olšany,0,10,0,8,14,0,4,0,5,0,8,0,1,0,4,0,62,54,54
1996,Jihomoravský kraj,Jihlava,Olší,0,11,0,13,4,0,7,0,0,0,3,0,2,0,0,0,43,40,40
1996,Jihomoravský kraj,Jihlava,Opatov,1,11,0,32,32,1,19,1,13,0,1,0,1,1,2,0,131,115,116
1996,Jihomoravský kraj,Jihlava,Ořechov,0,15,0,12,4,0,5,1,0,0,10,0,0,0,0,0,54,47,48
1996,Jihomoravský kraj,Jihlava,Otín,1,8,0,12,11,0,4,2,8,2,14,0,2,1,4,0,75,69,69
1996,Jihomoravský kraj,Jihlava,Panenská Rozsíčka,1,10,0,11,11,6,3,1,5,0,6,1,1,0,0,0,65,56,57
1996,Jihomoravský kraj,Jihlava,Panské Dubenky,1,19,0,29,10,0,7,2,4,0,22,0,1,2,4,0,108,101,101
1996,Jihomoravský kraj,Jihlava,Pavlov,0,53,0,52,43,1,27,1,19,0,27,0,3,2,5,0,332,233,238
1996,Jihomoravský kraj,Jihlava,Plandry,0,9,0,23,10,0,10,5,9,0,15,0,4,0,1,0,99,86,86
1996,Jihomoravský kraj,Jihlava,Polná,17,342,5,737,615,4,465,54,275,2,215,5,19,59,53,2,3567,2869,2887
1996,Jihomoravský kraj,Jihlava,Puklice,2,60,1,90,106,0,79,7,27,2,34,4,2,5,14,0,535,433,435
1996,Jihomoravský kraj,Jihlava,Radkov,0,37,0,19,37,2,7,0,10,0,6,1,2,2,2,0,163,125,127
1996,Jihomoravský kraj,Jihlava,Rančířov,0,8,0,26,27,0,16,1,2,0,14,0,10,3,4,0,141,111,113
1996,Jihomoravský kraj,Jihlava,Rantířov,1,8,0,65,66,0,23,3,26,0,13,0,4,8,3,0,264,220,221
1996,Jihomoravský kraj,Jihlava,Rohozná,1,33,0,80,55,1,62,1,4,0,20,0,1,2,3,0,284,263,264
1996,Jihomoravský kraj,Jihlava,Rozseč,1,23,2,22,6,3,22,0,19,0,13,0,0,2,6,0,146,119,120
1996,Jihomoravský kraj,Jihlava,Růžená,0,39,0,35,69,2,15,0,7,0,25,4,3,0,5,0,228,204,204
1996,Jihomoravský kraj,Jihlava,Rybné,0,22,0,9,26,0,5,1,3,0,3,0,0,7,2,0,82,78,78
1996,Jihomoravský kraj,Jihlava,Řásná,1,14,0,23,40,0,12,3,14,0,7,0,4,5,7,0,157,130,132
1996,Jihomoravský kraj,Jihlava,Řídelov,1,7,0,10,15,2,13,2,3,1,7,1,2,2,4,0,79,70,71
1996,Jihomoravský kraj,Jihlava,Sedlatice,1,17,1,3,4,0,10,0,1,0,9,0,0,0,4,0,60,50,53
1996,Jihomoravský kraj,Jihlava,Sedlejov,2,38,2,50,36,4,21,3,8,0,7,0,3,1,3,0,199,178,180
1996,Jihomoravský kraj,Jihlava,Smrčná,2,13,0,48,55,1,45,1,16,0,13,0,0,10,2,0,236,206,209
1996,Jihomoravský kraj,Jihlava,Stáj,0,43,0,17,8,2,16,0,16,0,8,0,0,0,4,0,126,114,114
1996,Jihomoravský kraj,Jihlava,Stará Říše,11,93,1,93,54,4,59,7,16,0,37,2,2,2,17,0,483,398,401
1996,Jihomoravský kraj,Jihlava,Stonařov,2,54,1,136,99,15,71,2,37,0,82,1,9,9,14,0,676,532,541
1996,Jihomoravský kraj,Jihlava,Strachoňovice,1,8,0,9,8,1,7,4,2,0,8,0,1,4,3,0,61,56,57
1996,Jihomoravský kraj,Jihlava,Střítež,1,15,1,44,65,0,34,1,12,0,27,0,3,6,5,0,246,214,217
1996,Jihomoravský kraj,Jihlava,Suchá,0,11,0,24,17,0,21,2,5,0,33,0,0,4,16,0,167,133,136
1996,Jihomoravský kraj,Jihlava,Svojkovice,0,5,0,10,4,0,9,0,4,0,11,0,0,1,2,0,55,46,49
1996,Jihomoravský kraj,Jihlava,Šimanov,1,12,0,45,23,1,15,2,5,0,5,0,2,3,1,0,134,115,115
1996,Jihomoravský kraj,Jihlava,Švábov,0,15,0,15,21,0,7,0,5,0,7,0,0,0,2,0,80,72,72
1996,Jihomoravský kraj,Jihlava,Telč,17,427,4,809,938,27,308,60,371,6,330,17,56,100,105,3,4545,3578,3595
1996,Jihomoravský kraj,Jihlava,Třešť,9,410,10,796,784,16,504,34,296,4,519,7,43,71,69,0,4387,3572,3590
1996,Jihomoravský kraj,Jihlava,Třeštice,1,21,0,17,9,2,9,0,6,0,8,0,1,3,5,0,94,82,84
1996,Jihomoravský kraj,Jihlava,Urbanov,0,27,0,16,23,0,4,0,5,1,11,1,1,0,1,0,96,90,90
1996,Jihomoravský kraj,Jihlava,Ústí,3,10,1,59,29,0,31,1,14,0,2,1,2,10,6,0,183,169,169
1996,Jihomoravský kraj,Jihlava,Vanov,2,16,1,19,11,4,10,0,1,0,9,1,2,0,2,0,87,78,78
1996,Jihomoravský kraj,Jihlava,Vanůvek,1,1,0,8,10,0,1,0,0,0,6,0,0,0,0,0,27,27,27
1996,Jihomoravský kraj,Jihlava,Vápovice,0,11,0,10,7,0,1,1,4,0,2,0,1,5,1,0,45,43,43
1996,Jihomoravský kraj,Jihlava,Velký Beranov,5,66,0,168,175,2,63,10,84,5,69,1,10,18,13,0,839,689,692
1996,Jihomoravský kraj,Jihlava,Větrný Jeníkov,3,31,0,112,85,0,52,1,30,0,34,1,7,12,5,0,433,373,374
1996,Jihomoravský kraj,Jihlava,Věžnice,0,15,0,40,17,0,12,1,3,1,14,0,1,3,2,0,117,109,110
1996,Jihomoravský kraj,Jihlava,Věžnička,5,17,0,18,19,0,6,0,6,0,5,0,1,1,4,0,90,82,84
1996,Jihomoravský kraj,Jihlava,Vílanec,0,10,0,43,39,0,25,1,1,0,6,0,1,0,5,0,167,131,135
1996,Jihomoravský kraj,Jihlava,Volevčice,0,4,0,10,6,3,0,0,6,1,0,0,1,5,1,0,45,37,38
1996,Jihomoravský kraj,Jihlava,Vyskytná n.Jihlavou,0,28,3,86,111,0,49,10,45,0,20,2,4,3,16,0,487,377,381
1996,Jihomoravský kraj,Jihlava,Vysoké Studnice,1,43,0,55,42,3,26,4,9,0,16,3,2,6,7,0,250,217,218
1996,Jihomoravský kraj,Jihlava,Vystrčenovice,0,9,0,14,33,4,6,1,15,0,7,0,2,0,5,0,99,96,96
1996,Jihomoravský kraj,Jihlava,Záborná,2,36,1,35,11,0,24,1,13,0,10,1,4,0,1,0,157,139,139
1996,Jihomoravský kraj,Jihlava,Zadní Vydří,0,11,0,14,4,1,2,0,0,0,2,0,0,0,0,0,44,34,34
1996,Jihomoravský kraj,Jihlava,Zbilidy,2,9,2,53,20,0,4,0,11,0,2,0,0,3,1,0,125,107,107
1996,Jihomoravský kraj,Jihlava,Zbinohy,0,3,0,21,7,0,2,0,2,0,3,0,0,1,0,0,45,39,39
1996,Jihomoravský kraj,Jihlava,Zdeňkov,1,19,0,3,7,1,17,0,1,0,3,2,0,0,0,0,59,54,56
1996,Jihomoravský kraj,Jihlava,Zhoř,1,64,0,61,49,0,21,2,23,0,13,1,3,0,7,0,277,245,250
1996,Jihomoravský kraj,Jihlava,Zvolenovice,4,20,0,2,11,0,2,2,7,0,4,0,0,0,5,0,57,57,57
1996,Jihomoravský kraj,Jihlava,Žatec,1,13,0,21,11,0,12,0,5,0,4,3,2,0,2,0,88,74,74
1996,Jihomoravský kraj,Jihlava,Ždírec,5,25,0,79,54,0,47,1,12,2,8,0,1,2,8,0,284,244,247
1996,Jihomoravský kraj,Kroměříž,Bařice-Velké Těšany,1,61,0,79,61,3,25,4,12,1,17,5,6,3,8,1,347,287,288
1996,Jihomoravský kraj,Kroměříž,Bělov,1,20,0,38,30,3,17,0,8,5,14,9,4,1,7,1,192,158,159
1996,Jihomoravský kraj,Kroměříž,Bezměrov,0,30,0,84,64,5,29,4,25,6,39,3,5,16,8,0,384,318,318
1996,Jihomoravský kraj,Kroměříž,Blazice,4,29,1,23,35,0,5,1,5,0,2,1,7,6,6,0,147,125,126
1996,Jihomoravský kraj,Kroměříž,Bořenovice,0,22,0,28,20,4,8,1,6,4,14,3,0,3,3,0,128,116,116
1996,Jihomoravský kraj,Kroměříž,Brusné,2,49,0,78,28,10,47,3,11,5,15,4,0,3,6,0,289,261,262
1996,Jihomoravský kraj,Kroměříž,Břest,3,133,0,121,112,3,36,8,51,23,31,9,10,7,22,0,694,569,576
1996,Jihomoravský kraj,Kroměříž,Bystřice p.Hostýnem,15,486,1,1539,1346,29,450,77,424,46,338,70,68,120,163,1,6426,5173,5209
1996,Jihomoravský kraj,Kroměříž,Cetechovice,2,58,0,34,13,1,15,2,10,5,16,4,0,0,5,0,194,165,168
1996,Jihomoravský kraj,Kroměříž,Dřínov,6,29,0,78,31,4,77,7,10,3,29,8,0,2,8,0,334,292,292
1996,Jihomoravský kraj,Kroměříž,Holešov,24,770,2,2299,1771,38,980,119,412,117,591,61,120,133,163,4,9500,7604,7654
1996,Jihomoravský kraj,Kroměříž,Honětice,0,6,0,11,5,2,11,0,2,0,25,2,0,0,1,1,69,66,66
1996,Jihomoravský kraj,Kroměříž,Horní Lapač,0,52,0,33,22,0,11,0,8,5,9,1,0,1,4,0,162,146,146
1996,Jihomoravský kraj,Kroměříž,Hoštice,1,14,0,42,16,2,35,2,1,1,12,0,1,1,4,0,133,132,133
1996,Jihomoravský kraj,Kroměříž,Hulín,16,430,5,1398,979,22,417,47,278,47,374,51,67,58,92,0,5650,4281,4302
1996,Jihomoravský kraj,Kroměříž,Chomýž,0,43,1,90,38,2,8,8,10,12,15,6,3,3,13,1,278,253,253
1996,Jihomoravský kraj,Kroměříž,Chropyně,8,173,0,1151,575,13,397,59,180,25,271,36,59,62,61,0,4031,3070,3084
1996,Jihomoravský kraj,Kroměříž,Chvalčov,6,75,1,263,251,5,66,12,61,6,67,14,35,16,71,1,1207,950,956
1996,Jihomoravský kraj,Kroměříž,Chvalnov-Lísky,0,13,0,46,32,7,21,3,6,8,20,1,2,0,3,0,211,162,162
1996,Jihomoravský kraj,Kroměříž,Jankovice,0,27,0,75,30,8,9,2,6,8,20,5,1,0,3,0,258,194,201
1996,Jihomoravský kraj,Kroměříž,Jarohněvice,1,15,2,37,15,0,21,0,10,5,29,4,3,4,2,0,165,148,151
1996,Jihomoravský kraj,Kroměříž,Karolín,1,36,0,46,15,1,12,1,7,2,29,0,0,1,0,0,167,151,151
1996,Jihomoravský kraj,Kroměříž,Komárno,3,48,0,63,23,1,18,5,10,2,13,5,3,1,12,1,249,208,211
1996,Jihomoravský kraj,Kroměříž,Koryčany,7,206,1,407,338,19,354,27,60,15,135,71,32,6,70,0,2264,1748,1765
1996,Jihomoravský kraj,Kroměříž,Kostelany,1,45,0,102,66,0,32,1,18,8,44,8,1,6,10,0,391,342,343
1996,Jihomoravský kraj,Kroměříž,Kostelec u Holešova,2,88,0,169,112,2,65,11,34,8,44,6,9,8,14,0,594,572,576
1996,Jihomoravský kraj,Kroměříž,Kroměříž,42,1760,10,5181,4413,115,2193,288,1380,345,1495,168,333,296,307,4,22599,18330,18404
1996,Jihomoravský kraj,Kroměříž,Kunkovice,0,15,0,17,2,0,10,2,8,1,12,2,0,0,1,0,78,70,70
1996,Jihomoravský kraj,Kroměříž,Kurovice,1,19,0,73,25,0,20,0,12,3,9,6,6,1,5,0,198,180,181
1996,Jihomoravský kraj,Kroměříž,Kvasice,8,125,2,411,309,18,146,8,76,14,66,21,24,26,37,0,1734,1291,1301
1996,Jihomoravský kraj,Kroměříž,Kyselovice,0,51,0,72,47,2,50,3,17,1,29,3,5,7,15,0,378,302,307
1996,Jihomoravský kraj,Kroměříž,Lechotice,3,63,0,74,51,0,9,1,7,2,21,5,3,10,3,0,293,252,257
1996,Jihomoravský kraj,Kroměříž,Litenčice,6,17,0,76,60,20,45,1,14,7,44,6,4,4,13,0,362,317,320
1996,Jihomoravský kraj,Kroměříž,Loukov,4,103,0,160,101,9,39,10,46,4,55,3,6,7,19,1,708,567,569
1996,Jihomoravský kraj,Kroměříž,Lubná,1,41,0,60,47,2,66,3,10,3,29,4,6,9,10,0,338,291,292
1996,Jihomoravský kraj,Kroměříž,Ludslavice,3,78,0,110,51,3,5,9,20,6,19,4,8,4,8,0,373,328,331
1996,Jihomoravský kraj,Kroměříž,Lutopecny,2,71,1,76,60,0,55,9,19,3,37,3,6,3,13,0,406,358,358
1996,Jihomoravský kraj,Kroměříž,Martinice,3,86,0,100,74,2,25,2,25,9,47,8,6,7,8,0,468,402,405
1996,Jihomoravský kraj,Kroměříž,Míškovice,2,38,0,98,50,1,22,1,27,5,24,5,1,1,6,0,325,281,284
1996,Jihomoravský kraj,Kroměříž,Morkovice-Slížany,7,157,0,437,325,30,362,19,101,24,121,55,27,18,47,0,2083,1730,1735
1996,Jihomoravský kraj,Kroměříž,Mrlínek,2,10,0,51,19,0,15,5,18,8,33,2,3,1,4,0,209,171,173
1996,Jihomoravský kraj,Kroměříž,Němčice,2,30,1,58,58,0,19,10,14,2,19,4,2,6,5,0,267,230,232
1996,Jihomoravský kraj,Kroměříž,Nítkovice,2,16,0,62,20,0,16,9,9,2,17,0,1,1,9,0,202,164,167
1996,Jihomoravský kraj,Kroměříž,Nová Dědina,0,26,0,96,29,1,35,3,11,1,44,7,27,6,11,0,333,297,297
1996,Jihomoravský kraj,Kroměříž,Osíčko,2,47,0,91,75,0,16,2,10,1,23,1,6,3,13,0,351,290,290
1996,Jihomoravský kraj,Kroměříž,Pacetluky,0,28,0,50,31,0,13,3,9,2,17,2,3,4,2,0,179,164,165
1996,Jihomoravský kraj,Kroměříž,Pačlavice,0,75,0,177,75,2,89,11,29,4,33,10,12,12,25,0,661,554,562
1996,Jihomoravský kraj,Kroměříž,Počenice-Tetětice,3,66,0,142,67,0,123,5,33,6,40,6,7,7,7,0,597,512,515
1996,Jihomoravský kraj,Kroměříž,Podhradní Lhota,3,58,0,80,80,0,35,4,37,3,11,6,6,3,11,0,425,337,339
1996,Jihomoravský kraj,Kroměříž,Prasklice,2,34,0,41,43,0,15,1,8,1,7,2,7,0,13,0,188,174,174
1996,Jihomoravský kraj,Kroměříž,Pravčice,0,25,0,133,78,6,73,8,31,11,40,12,8,3,4,0,550,432,434
1996,Jihomoravský kraj,Kroměříž,Prusinovice,1,122,0,228,143,1,69,7,33,8,63,17,8,9,34,0,868,743,749
1996,Jihomoravský kraj,Kroměříž,Přílepy,1,108,0,125,135,0,53,3,24,21,57,18,9,6,14,0,651,574,582
1996,Jihomoravský kraj,Kroměříž,Rajnochovice,3,41,3,104,49,1,76,4,7,4,14,8,8,2,26,0,453,350,352
1996,Jihomoravský kraj,Kroměříž,Rataje,1,70,0,155,87,4,81,6,38,11,78,13,2,3,10,0,693,559,561
1996,Jihomoravský kraj,Kroměříž,Roštění,4,76,0,159,85,14,38,3,20,5,40,14,3,3,22,0,489,486,489
1996,Jihomoravský kraj,Kroměříž,Roštín,2,35,0,140,80,3,47,11,16,2,47,5,6,0,24,0,518,418,420
1996,Jihomoravský kraj,Kroměříž,Rusava,0,44,0,139,99,0,31,0,32,10,22,6,4,15,11,0,470,413,414
1996,Jihomoravský kraj,Kroměříž,Rymice,2,72,0,88,75,2,27,6,21,6,20,12,2,1,9,1,396,344,346
1996,Jihomoravský kraj,Kroměříž,Skaštice,0,37,0,35,41,2,33,0,8,13,25,2,2,2,6,0,271,206,206
1996,Jihomoravský kraj,Kroměříž,Slavkov pod Hostýnem,5,43,0,82,80,1,26,3,15,2,28,18,0,3,17,0,400,323,325
1996,Jihomoravský kraj,Kroměříž,Soběsuky,0,41,0,78,25,3,17,2,7,3,17,12,2,2,7,0,233,216,218
1996,Jihomoravský kraj,Kroměříž,Střílky,1,56,0,99,83,1,89,2,27,5,38,11,7,1,19,0,555,439,442
1996,Jihomoravský kraj,Kroměříž,Střížovice,0,14,0,46,28,0,15,2,4,2,18,2,4,0,6,0,166,141,142
1996,Jihomoravský kraj,Kroměříž,Sulimov,4,24,0,39,13,0,3,1,1,3,2,1,0,1,4,0,109,96,96
1996,Jihomoravský kraj,Kroměříž,Troubky-Zdislavice,5,70,0,58,38,2,48,13,9,12,41,3,7,1,8,0,358,315,318
1996,Jihomoravský kraj,Kroměříž,Třebětice,1,48,0,36,36,1,2,1,10,2,11,2,6,2,1,0,214,159,164
1996,Jihomoravský kraj,Kroměříž,Uhřice,0,4,0,58,11,0,13,3,2,1,10,1,0,0,0,0,131,103,104
1996,Jihomoravský kraj,Kroměříž,Věžky,1,24,1,55,28,1,20,9,10,3,26,7,4,17,11,0,275,217,220
1996,Jihomoravský kraj,Kroměříž,Vítonice,1,43,0,89,65,6,12,2,35,4,13,6,3,9,15,0,351,303,305
1996,Jihomoravský kraj,Kroměříž,Vrbka,3,27,0,45,21,1,13,1,5,1,11,5,1,0,1,0,160,135,135
1996,Jihomoravský kraj,Kroměříž,Zahnašovice,2,34,0,56,37,3,30,3,11,4,24,9,7,2,8,0,260,230,233
1996,Jihomoravský kraj,Kroměříž,Záříčí,0,50,0,136,73,2,65,2,12,6,39,7,10,5,12,0,508,419,422
1996,Jihomoravský kraj,Kroměříž,Zástřizly,0,5,0,25,5,12,11,2,12,0,8,3,0,0,7,0,108,90,91
1996,Jihomoravský kraj,Kroměříž,Zborovice,7,82,1,256,153,3,166,13,38,11,119,8,23,8,18,0,1090,906,909
1996,Jihomoravský kraj,Kroměříž,Zdounky,5,168,0,356,195,6,188,8,50,30,119,17,15,13,75,0,1565,1245,1262
1996,Jihomoravský kraj,Kroměříž,Zlobice,2,64,0,85,60,2,67,6,15,2,55,7,1,2,15,0,457,383,386
1996,Jihomoravský kraj,Kroměříž,Žalkovice,1,80,0,88,79,1,28,4,12,6,12,7,3,8,13,0,396,342,346
1996,Jihomoravský kraj,Kroměříž,Žeranovice,4,92,2,91,80,4,30,2,29,13,37,8,11,12,14,0,505,429,433
1996,Jihomoravský kraj,Prostějov,Alojzov,1,8,0,32,36,4,8,5,7,2,13,0,3,0,8,0,154,127,130
1996,Jihomoravský kraj,Prostějov,Bedihošť,11,43,0,161,126,1,97,7,30,1,108,12,13,3,9,0,785,622,624
1996,Jihomoravský kraj,Prostějov,Bílovice-Lutotín,1,35,1,107,33,8,47,2,17,2,29,5,10,7,15,0,354,319,326
1996,Jihomoravský kraj,Prostějov,Biskupice,1,17,0,37,24,1,19,4,10,4,9,3,3,0,2,0,191,134,135
1996,Jihomoravský kraj,Prostějov,Bohuslavice,2,44,2,87,36,1,22,8,12,1,28,1,3,4,0,0,305,251,254
1996,Jihomoravský kraj,Prostějov,Bousín,0,6,0,17,22,0,48,1,4,0,16,0,0,0,4,0,129,118,118
1996,Jihomoravský kraj,Prostějov,Brodek u Konice,6,96,0,190,119,3,100,21,35,3,31,7,12,8,17,0,765,648,650
1996,Jihomoravský kraj,Prostějov,Brodek u Prostějova,1,89,0,218,164,3,106,12,41,6,78,19,12,3,33,0,959,785,796
1996,Jihomoravský kraj,Prostějov,Březsko,1,41,0,58,21,0,8,0,11,2,6,0,0,1,12,0,177,161,162
1996,Jihomoravský kraj,Prostějov,Budětsko,1,56,0,85,35,0,42,27,11,0,7,2,0,4,11,2,336,283,283
1996,Jihomoravský kraj,Prostějov,Buková,3,58,0,52,20,1,35,3,16,2,16,3,8,8,8,0,258,233,235
1996,Jihomoravský kraj,Prostějov,Čehovice,3,28,0,116,74,5,61,2,13,3,34,2,12,8,7,0,397,368,373
1996,Jihomoravský kraj,Prostějov,Čechy pod Kosířem,2,68,0,188,94,3,107,13,25,8,48,5,8,6,14,0,698,589,590
1996,Jihomoravský kraj,Prostějov,Čelčice,3,21,0,97,74,11,41,5,12,10,43,6,3,4,5,2,394,337,340
1996,Jihomoravský kraj,Prostějov,Čelechovice na Hané,5,54,0,218,123,7,116,7,31,3,67,6,14,12,30,0,903,693,701
1996,Jihomoravský kraj,Prostějov,Dětkovice,2,72,1,63,40,4,41,5,5,2,36,5,9,5,7,0,353,297,297
1996,Jihomoravský kraj,Prostějov,Dobrochov,0,41,0,49,23,6,10,0,8,0,31,1,0,0,0,0,183,169,169
1996,Jihomoravský kraj,Prostějov,Dobromilice,2,43,15,109,69,2,49,17,14,11,73,7,1,0,18,1,565,431,433
1996,Jihomoravský kraj,Prostějov,Doloplazy,0,18,1,92,62,4,75,3,9,1,39,3,4,0,8,0,398,319,324
1996,Jihomoravský kraj,Prostějov,Drahany,2,22,7,136,67,3,42,5,12,1,37,6,0,5,11,0,408,356,357
1996,Jihomoravský kraj,Prostějov,Dřevnovice,1,23,4,70,35,2,33,3,14,5,53,4,1,0,14,0,341,262,263
1996,Jihomoravský kraj,Prostějov,Dzbel,0,45,0,68,15,0,16,1,4,1,22,2,3,2,9,0,220,188,189
1996,Jihomoravský kraj,Prostějov,Hačky,2,27,0,24,10,2,1,1,3,0,11,1,1,0,2,0,88,85,85
1996,Jihomoravský kraj,Prostějov,Hluchov,0,21,0,64,27,4,25,6,8,1,35,3,1,2,7,0,243,204,206
1996,Jihomoravský kraj,Prostějov,Horní Štěpánov,4,182,0,204,66,15,51,4,20,3,71,10,6,6,29,0,783,671,674
1996,Jihomoravský kraj,Prostějov,Hradčany-Kobeřice,0,51,8,62,25,2,30,1,14,1,29,2,5,1,3,0,270,234,234
1996,Jihomoravský kraj,Prostějov,Hrdibořice,0,14,0,40,31,1,23,4,8,0,22,1,1,2,2,0,175,149,150
1996,Jihomoravský kraj,Prostějov,Hrubčice,2,43,0,140,117,0,66,9,20,4,77,6,6,12,11,0,631,513,516
1996,Jihomoravský kraj,Prostějov,Hruška,0,24,1,36,35,1,14,4,14,2,20,1,2,1,6,0,212,161,161
1996,Jihomoravský kraj,Prostějov,Hvozd,1,73,1,160,76,12,41,4,15,5,55,3,3,3,11,0,535,463,468
1996,Jihomoravský kraj,Prostějov,Ivaň,0,53,0,94,68,2,54,0,8,3,33,3,4,1,8,0,376,331,333
1996,Jihomoravský kraj,Prostějov,Jesenec,2,50,0,68,40,2,25,4,5,1,12,6,6,7,3,2,291,233,234
1996,Jihomoravský kraj,Prostějov,Kladky,2,46,0,88,23,4,28,5,10,2,29,7,2,4,7,0,304,257,260
1996,Jihomoravský kraj,Prostějov,Klenovice na Hané,2,52,12,151,46,32,64,17,9,6,89,13,13,1,8,0,592,515,517
1996,Jihomoravský kraj,Prostějov,Klopotovice,0,24,0,34,11,3,54,1,5,0,26,3,3,1,7,0,194,172,172
1996,Jihomoravský kraj,Prostějov,Konice,9,267,3,634,301,9,224,44,139,8,127,26,21,43,47,0,2357,1902,1914
1996,Jihomoravský kraj,Prostějov,Kostelec na Hané,4,192,1,452,352,13,167,53,113,10,165,29,26,34,37,0,2027,1648,1656
1996,Jihomoravský kraj,Prostějov,Koválovice-Osíčany,0,62,0,63,12,1,19,6,8,1,14,1,1,4,1,0,227,193,194
1996,Jihomoravský kraj,Prostějov,Kralice na Hané,3,67,0,210,138,38,113,10,31,6,81,24,9,8,25,0,1022,763,774
1996,Jihomoravský kraj,Prostějov,Krumsín,1,52,2,82,59,7,80,11,17,4,42,11,3,3,11,0,467,385,385
1996,Jihomoravský kraj,Prostějov,Laškov,0,107,0,127,71,1,39,11,22,0,38,4,6,2,11,0,480,439,439
1996,Jihomoravský kraj,Prostějov,Lešany,0,36,0,77,28,23,33,1,10,1,22,1,2,0,4,0,287,238,242
